probeName	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
LOC_Os02g36030.1	-4.165824	-3.586577	-4.1188955	-2.9301577	-3.0548153	-2.9555073	-2.8372135	-2.1393614	-2.2191324	-2.999834	-2.555234	-2.5190196	-2.3632727	-2.221118	-2.7053604	-1.3367777	-2.6144562	-2.2772627	-6.1618204	-7.4759183	-5.9522424	-9.60874	-4.643801	-6.6397967	-4.563712	-3.532726	-4.301638	-2.8268628	-2.9869118	-4.486234	-2.3655548	-1.6297207	-1.2343426	-1.0626068	-0.70794964	-0.6095667	1.930953	1.6034479	0.41576672	1.1104145	1.7875967	1.4567022	-3.799344	-4.6521006	-5.2683015	-3.6752949	-4.7930145	-4.516826	-3.3902216	-3.939962	-3.4313679	-2.3378325	-4.440936	-5.079987	-5.5554748	-7.5920577	-8.338787	-4.927103	-4.8626733	-4.9418163	-6.5675983	-5.841838	-5.705063	-9.624666	-8.161061	-8.22104	-7.640965	-8.752446	-9.01701	-9.018757	-9.523124	-9.648779	-9.8864975	-9.79664	-5.8816447	-7.1998286	-7.283008	-4.9201894	-7.004152	-9.796702	-7.3147354	-6.7214913	-8.115231	-6.9459314	-6.9958177	-8.488634	-7.958597	-8.638269	-7.7575197	-8.708321	-9.085202	-9.890346	-8.515442	-8.476731	-8.842174	-1.4461527	-7.7535143	-7.2866955	-6.6505904	-0.23532772	-6.716997	-5.068453	-5.335395	-4.305008	-2.0635881	-2.014721	-2.0241356	-5.5202365	-3.0715923	-5.68206	-6.527149	-6.978237	-5.2909374	-9.718183	-5.9185305	-10.0616045	-9.794567	-9.706789	-9.390334	-7.0949726	-8.871592	-7.7968483	-9.314012	-8.793075	-6.045868	-5.362055	-8.741426	-8.595123	-3.905249	-5.641404	-5.153223	-3.5781393	-1.4324551	-2.5367813	-5.498508	-2.857462	-5.731493	-5.479835	-5.9188585	-6.3013372	-7.9425807	-6.5716896	-8.152557
LOC_Os03g44200.1	-1.6192293	-2.0864925	-1.4571133	-1.2751522	-1.5697794	-1.1946859	-0.9808073	-1.2042398	-1.0387983	-1.0568256	-1.4727783	-1.4901648	-0.4687996	-0.90335083	-0.91528416	-0.9815054	-1.2463732	-0.787755	-2.275261	-1.8502254	-1.9317322	-2.1362505	-2.3645916	-2.1748495	-1.2598453	-1.2721086	-1.9775448	-1.2296343	-1.3829594	-1.1535654	-0.60770226	-0.78579235	-0.79390717	-0.5032816	-0.9839916	-0.8452921	-0.61995316	-0.6302719	-0.40231228	-0.36828136	-0.6803818	-0.6067505	-2.1458397	-1.6063042	-1.6110401	-1.2340345	-2.2692204	-1.2365856	-0.8877659	-0.9427471	-0.7794323	-1.4278297	-1.3506632	-1.3701038	-1.4982281	-1.4325476	-1.6861925	-1.8261776	-1.5534182	-1.94069	-1.8087854	-1.8546515	-2.1152554	-2.5336876	-2.0169334	-1.5575228	-1.523323	-1.6892395	-0.9622803	-0.7721567	-0.8569927	-1.3161087	-1.3197622	-0.88064194	-2.3098907	-2.1446114	-2.9188614	-2.4962778	-2.8835363	-2.148469	-2.571247	-2.6421947	-2.3730373	-2.4267473	-1.8527145	-1.7952862	-2.8488746	-2.1017332	-1.5918536	-1.8194075	-2.0742798	-2.4083261	-2.0315046	-1.6913424	-2.2135897	-1.502264	-2.2190428	-1.8109303	-2.327385	-1.9158125	-1.8065481	-1.4291954	-1.2102499	-1.0372429	-1.4710321	-1.4085102	-1.6165524	-1.331933	-1.2417402	-1.4432001	-0.66248417	-0.56047535	-1.1513338	-1.6484451	-1.9564543	-2.1956635	-2.0364466	-1.9656792	-1.9933348	-2.0685482	-2.1035986	-1.9485703	-3.0148745	-2.8087807	-2.8563643	-2.8804216	-2.5891666	-2.8102694	-0.31310272	-0.51661015	-0.9164877	-0.680727	-1.0022593	-0.766737	0.051332474	-0.2196989	0.24091244	0.26330853	0.076859474	0.017136574	-0.26049328	-0.35844994	-0.42851734
LOC_Os07g41720.2	-0.56032944	-0.5043049	-0.5317755	-0.42105198	-0.5454216	-0.30423832	0.45699787	0.38314438	0.17501545	0.24030304	0.09667683	0.22964096	0.1619215	0.19423294	0.3027153	0.67779636	0.8805237	0.7240362	-1.3512812	-1.5897741	-1.2173405	-1.3996105	-1.0344839	-0.9864187	-0.2821169	0.0838151	-0.7997656	-0.11351299	0.06497669	-0.13536644	-1.8260317	-1.5029774	-1.7595053	-0.9427624	-0.8047981	-0.41310215	-0.29890442	0.022621155	-0.55251217	0.4701271	0.4617014	0.10067463	-0.71430874	-1.0384197	-0.98215485	-0.6130934	-0.65944767	-0.5640745	-1.3094244	-1.1527414	-1.8247042	-1.4102592	-1.0480919	-1.269455	0.49341488	0.57705593	0.6410322	-0.52546597	-0.69689655	-0.54388523	-0.42922688	-0.3078022	-0.54083633	-0.049340248	0.08415699	-1.1562243	-1.0063133	-1.00805	-1.3838863	-1.4773045	-2.149805	-0.8459358	-0.9023466	-0.73174477	-0.5829792	-0.58898735	-0.4754305	-0.29567623	-0.44160652	-0.6785021	-0.40904045	-0.350852	-0.5501423	-0.40540504	-0.23047543	-0.6157551	-0.44086647	-0.49125385	-0.71390295	-0.21026325	-0.20694447	-0.13272667	-0.4476328	-0.46513748	-0.35414696	-1.3030701	-0.10084629	-0.18273258	-0.17985725	-1.1185589	-0.3453703	-1.375	-1.3337717	-0.6129532	-0.43971825	-0.57360744	-0.42332745	0.10276985	-0.20652199	-0.039048195	0.5315695	0.6289358	0.09935951	2.0810661	1.8916168	1.9039154	2.3616304	2.2182074	2.186984	1.8649006	1.6728249	2.0123224	-2.2267227	-1.9631529	-2.3011484	-2.7977138	-2.7616024	-2.863371	0.31427956	0.14715481	0.09014702	1.0959854	0.651	0.7850733	1.7286892	1.4104366	1.9868317	1.6691837	1.9172764	1.804512	1.247654	0.9369173	1.1942492
LOC_Os09g25900.1	-1.6097431	-1.9940882	-0.8249693	-1.2807541	-1.1786108	0.078214645	-1.7366219	-2.5295496	-2.435423	-2.206274	-1.9420996	-2.0469599	-2.296976	-2.9566689	-2.9586015	-2.450512	-2.300702	-2.8113165	0.052954674	-0.5854044	0.066693306	-0.07345581	0.08671284	0.28073502	-1.7294784	-1.5913715	-1.7662644	-0.79461575	-0.60241604	-0.22164726	0.45333862	0.16616726	0.5246973	0.5596876	-0.21615982	0.08217621	-1.3961515	-1.1964016	-0.2543621	-1.0450077	-0.9906454	0.010536194	0.26667404	0.64068127	0.8392534	1.1514664	0.5389509	1.5703268	0.30428505	0.2125349	0.30042362	-0.19502163	0.53062534	0.5938034	-0.9919014	-0.94533443	-0.9985838	-0.9211407	-1.0945663	-1.1025724	-0.5803652	-0.6797657	-1.3175554	0.3065796	1.4778366	2.35775	2.6972923	2.8182487	1.3087835	0.8099432	0.1725254	-1.7807493	-1.7625666	-1.7741518	0.3522091	-0.4700327	-0.82493305	0.271348	0.012869835	0.32560635	0.6033459	-0.08708668	0.4824419	0.19533062	0.18963242	-0.30839157	0.5290518	0.4704466	-0.2605362	1.7165403	1.5893507	1.1129026	1.5985575	1.6547241	1.0360765	0.15756607	1.6222191	1.5841389	1.3778715	0.17778969	1.4372015	0.5090151	-0.120069504	0.68623734	1.0341272	1.0827265	0.91813755	0.29173756	0.28010368	0.12610722	-0.32457447	0.094688416	0.05345249	-1.9873972	-1.90205	-2.0342398	-0.70956707	-0.93554306	-1.0888195	-0.8311739	-1.0232649	-0.38352394	-1.7172127	-1.7285995	-1.6566544	-1.7140427	-1.6810627	-1.7246065	-0.85203266	-0.9389982	-1.2200928	-0.43534946	-0.75496197	-0.7676258	-0.6075449	-0.82872105	-0.9238148	-1.0528169	-0.48617125	-0.33861256	-0.96130276	-1.0366449	-0.82214737
LOC_Os10g37240.4	-1.7639599	-2.2797956	-1.5887556	-1.0726681	-1.4615898	-1.0759621	-0.9118223	-1.4883652	-1.4519033	-0.36159706	-0.91034985	-1.080348	-3.4198909	-4.1805797	-4.100498	-2.4000168	-2.4959497	-2.122859	0.328969	0.037462234	1.3740625	0.45432186	1.1234703	1.0250063	-0.6151166	-0.9167595	-0.42544985	-0.55053616	0.12179756	0.7568283	0.8563404	0.58584213	0.66474533	0.6513214	0.4865265	-0.005441666	-0.9237156	-1.2318001	-0.15834999	-0.33627987	-0.5821934	-0.3344984	-0.26653194	1.0869408	1.1778088	0.58601475	0.6175661	0.84071064	0.64721584	0.2742834	-0.63080597	-0.62775326	0.41157913	0.12954617	-4.6069937	-4.2100506	-6.616163	-4.001332	-4.2028875	-4.3906016	-1.8864822	-2.3944912	-3.3084993	-1.2070856	-0.91384697	0.26040363	0.5617409	-0.020907402	0.7293234	0.6993656	0.2453947	2.3418264	2.284195	2.572485	-0.47181034	-0.86109924	-1.0843487	-0.6369028	-0.9988985	-1.1088037	-0.584465	-0.47494507	-0.54335594	-0.127944	-0.38080788	-0.5965147	-0.65138626	-0.06168461	-0.24077702	0.72204304	0.53209877	1.0949888	0.7109289	0.87828445	1.1746168	-0.43285275	0.17958546	0.13700676	0.14670467	-0.30191517	0.21304321	1.4032698	0.9353199	1.0959883	0.97252464	0.7295408	0.39761257	2.3820496	2.1263437	2.0944939	2.4086227	2.5957832	2.221632	1.8864174	2.0086212	2.3168774	1.9121265	1.9673243	1.8830109	1.5446663	1.3639507	1.7700768	0.41549206	0.35523033	0.4172125	-0.27035618	0.1944685	-0.14665699	1.3636913	1.1814356	1.3553667	1.2514114	0.954649	1.0775957	0.89282894	0.7863064	0.9647417	1.1831436	1.1972466	1.2362032	1.830925	1.6133833	1.5771112
LOC_Os01g53930.2	-0.37953186	-0.8746729	-0.40947723	-1.2688265	-1.2881594	-1.0971775	-0.7573204	-0.76130104	-0.9349146	-2.979226	-2.7566633	-3.1786003	-1.8306437	-1.8482618	-1.7993984	-3.0079412	-2.7896786	-2.7253618	-0.7675905	-1.4208746	-0.36725616	-1.3715639	-1.0661335	-1.1570053	-1.6204863	-1.5217533	-1.2096152	-2.0250168	-1.6279249	-1.3993058	-1.0115452	-1.2141209	-1.2113476	-0.7547226	-0.996974	-1.460247	-1.9890747	-2.1153164	-1.6952868	-2.2878637	-2.1886148	-2.0381088	-0.95101357	-0.15344906	-0.71314144	-0.55181694	-1.2680845	-0.23203754	1.2416077	1.0919142	0.90304565	0.0756979	0.6435108	0.23225594	-2.2127323	-2.2209597	-2.515298	-2.1346617	-2.0787048	-2.2763357	-2.3241997	-2.6543293	-2.4887276	-1.863203	-1.9077196	-2.0377645	-2.034009	-1.8526268	-1.5284519	-1.1359587	-1.4120789	-1.2662449	-2.001645	-2.1311474	-1.9157362	-2.0500135	-2.0811863	-2.3177671	-2.798316	-2.42103	-2.3870049	-2.8132687	-2.4418678	-2.2193003	-2.192772	-2.4197526	-2.395063	-2.3915577	-2.7574077	-1.8557053	-1.9562683	-2.5215654	-2.1317005	-2.0755367	-2.837626	-0.5489187	0.38824654	0.5388012	0.3446722	-0.61258125	0.5504551	-0.9770813	-1.1143494	-1.5014362	-1.1378746	-1.1334877	-1.0318766	-0.088362694	-0.24310875	-0.16843987	-1.2409983	-1.1772738	-0.8073988	-1.6153545	-1.7509298	-1.7202377	-2.4974298	-2.6895695	-2.683792	-2.7857847	-3.0095358	-2.7702847	-3.289876	-3.3705711	-3.2220554	-3.3379822	-3.2507615	-3.1875753	-1.6592045	-1.8218575	-1.6943169	-2.3530235	-2.6498036	-2.464973	-2.7203279	-2.7950711	-2.771027	-2.2991352	-2.6442137	-2.7863483	-2.368865	-2.4837217	-2.5549574
LOC_Os12g38051.1	-8.995668	-9.462445	-7.3531985	-9.843013	-9.391627	-7.8406706	-8.715597	-9.455364	-8.674703	-9.106838	-10.279088	-8.731332	-8.324384	-9.422317	-8.336646	-8.516833	-10.095908	-8.81538	-3.9528837	-2.6363344	-3.2728195	-2.3187943	-2.927966	-3.6820478	-4.4792256	-4.1694055	-5.2960663	-6.3762975	-7.1333933	-7.587364	2.4680119	2.7574034	3.6059647	2.481186	3.0204954	3.1509209	1.0481062	0.4411955	0.28268242	1.3054476	0.853179	1.4219799	-10.224482	-7.5234756	-8.357731	-9.867982	-10.013627	-7.447547	-4.805584	-4.4408836	-5.73176	-7.4683986	-5.3370376	-5.632838	-9.39649	-10.003615	-7.6523085	-7.764833	-7.634398	-8.249374	-7.576402	-8.392496	-8.174459	-1.7545567	-2.5884027	-4.470763	-4.1844306	-4.4332676	-3.9625072	-3.3705893	-4.603559	-2.9252834	-2.8414612	-1.8089066	-8.739172	-8.579598	-8.530795	-8.123847	-7.6938944	-8.3291	-8.596771	-8.475521	-8.873017	-6.0596476	-5.661488	-7.1291723	-7.9760504	-6.163642	-7.333587	-3.3103733	-3.5709867	-2.753584	-3.402194	-2.840994	-2.4004974	-5.013315	-2.1437197	-2.4796267	-1.7063665	-4.4892664	-2.076003	-8.010555	-7.715909	-7.23442	-8.519826	-9.971307	-9.191315	-5.5226893	-6.083114	-5.346454	-6.020015	-6.1284246	-5.307185	-5.3557105	-5.3949924	-5.252817	-7.459435	-7.7117767	-8.68346	-8.776603	-8.767342	-8.933268	-7.53175	-8.760415	-8.353344	-5.3840055	-8.784591	-8.570618	-7.515	-7.854379	-8.672276	-7.516341	-7.4424515	-7.8155203	-3.8477588	-4.631993	-4.041569	-1.1419005	-2.0633974	-3.3479028	-4.7785816	-3.0790415	-2.502861
LOC_Os12g07110.2	4.736725	4.6930704	4.9133387	3.9809942	4.315625	4.4360075	2.8251839	3.2552042	3.1210556	2.8020153	3.0483465	2.5966997	2.9267712	3.246276	3.1964626	2.7066126	3.3138924	3.0771513	2.5796566	1.8345423	2.574195	0.6063242	1.93964	1.4882507	1.5009823	1.3445106	1.4632006	1.0361013	1.3435259	0.9570961	-0.7163172	-0.9619951	-1.1489887	-2.1620579	-1.6100569	-0.9767561	0.04128933	0.33239365	-0.6874037	0.03227043	-0.072374344	-1.3554821	0.97887135	0.6349478	0.32413483	1.1926622	-0.1494112	1.8410072	0.5305233	0.9395399	1.237421	0.6569061	1.6231174	0.84538364	-0.9370117	-1.1920652	-1.059556	-0.6085825	-0.6630707	-0.86387634	-0.23651028	-0.62080956	-0.87839794	-1.527215	-0.22946358	-1.2271147	-1.0682526	-0.48521996	-1.0715256	-0.7064028	-0.030693054	0.9512005	1.4985247	0.72894764	-1.46136	-2.1167154	-1.8711576	-1.4435492	-1.0745525	-0.8042259	-0.40848732	-0.8257599	-0.96803665	-1.4156933	-1.0441904	-1.4663506	-1.2707386	-1.286787	-1.3440495	-0.7040062	-0.8299084	-1.544014	-0.8056946	-0.85062695	-1.8348761	2.0224915	1.882411	1.7520161	2.1766396	2.3133583	2.153369	-0.5895014	-0.8282528	-0.5859661	0.77942276	0.2917385	0.532053	0.10268593	0.02418232	0.1801529	-0.20580292	-0.355896	0.028574944	0.8544655	0.8681631	1.0775757	1.1349382	1.0663128	1.0875607	2.2332573	1.1394272	1.2721357	1.1366549	0.9273844	0.9859705	1.204731	1.1925087	1.2152634	-0.53049564	-0.76286507	-0.8377228	-0.14701653	-0.28325844	-0.13479614	-0.09596443	-0.2259121	0.14005089	0.024023056	-0.113554955	0.23622894	-0.26944065	-0.2361517	-0.10701275
LOC_Os09g12230.1	-1.7714186	-1.7198248	-1.5181599	-1.2182894	-1.2176914	-1.212801	-0.62858963	-0.86262417	-0.76010895	-0.2500534	-0.361413	-0.23931122	-0.086257935	-0.4450302	-0.6506529	-0.09407234	-0.224679	-0.33661556	-1.69806	-0.6051254	-1.6696453	-0.97420025	-1.5879469	-1.4934168	-0.11300516	-0.18581152	-0.17819977	0.29959774	-0.23656654	-0.40472794	1.7749834	1.7868948	1.6513586	1.5476036	1.9347448	1.816225	-2.6270514	1.564044	1.5865364	1.7194519	1.625658	1.30233	-1.4587135	-1.4833364	-1.4364433	-0.49473	-1.3841457	-0.7756071	-0.85619354	-0.93800735	-0.13358212	-0.76183224	-0.79916286	-0.46245766	-1.0936918	-1.5299063	-1.1170864	-1.0061674	-0.9308977	-1.1403351	-0.93810654	-1.2397184	-1.5604105	-1.5284233	-1.4350662	-2.045125	-1.6541929	-1.914814	-1.1274366	-0.9103613	-1.5490551	-1.6589098	-1.8188066	-1.309658	-2.115738	-1.9753675	-2.4922132	-2.5595474	-3.0079603	-2.2595425	-2.70574	-2.878047	-2.638711	-1.2380648	-1.3040876	-1.5608311	-0.98268604	-0.9000807	-1.5551839	-1.1685781	-1.416009	-1.2594662	-1.1903076	-1.0131025	-1.0915794	-0.37838268	-0.24301434	-0.7593355	-0.22257519	-0.29786873	-0.63242245	-3.5215254	-3.7946806	-3.984023	-3.7391405	-4.5832167	-3.7419696	-2.1999435	-2.357913	-2.4045515	-1.362854	-1.5258856	-2.108756	-1.0538969	-1.073597	-1.0954447	-0.88957024	-1.4055195	-0.89972305	-1.1261826	-2.5174475	-1.2860403	-3.0353832	-3.2590885	-3.7140455	-3.3016658	-3.2355804	-3.4273415	-0.3955946	-0.5037308	-0.85386467	-0.7096214	-0.74378777	-0.7602854	-1.1092424	-0.97199726	-1.031312	-1.049932	-1.7436228	-1.5383	-2.278057	-2.0616589	-2.2476168
LOC_Os10g13694.3	-0.73645496	-0.18115139	-0.6073017	-0.8785839	-1.0015097	-1.0893621	-0.7471247	-0.7921848	-0.87680054	-0.5593033	-0.33270073	-0.5616007	-1.1569033	-1.1465139	-0.8617716	-1.4333267	-0.6934509	-1.1213455	-3.1598024	-2.6338654	-1.6210995	-3.094513	-2.407587	-2.3029728	-1.9280043	-2.4112954	-0.8750973	-2.4727182	-1.4133854	-1.6568999	-1.8157969	-1.9890242	-1.5549803	-2.0421267	-2.9183578	-1.93437	-1.53473	-0.8255329	-1.2368212	-1.181242	-1.0619698	-0.7765894	-0.586915	-0.85270786	-1.0941048	-0.3864174	-0.768487	-0.40590668	-2.1023932	-1.8669624	-2.813437	-3.120142	-1.5770674	-1.4003534	-1.911663	-1.7263222	-1.3227682	-1.4718752	-1.721324	-1.3566275	-1.7747364	-1.9387074	-2.0592985	-0.26460934	-0.6976023	-0.8780775	-0.56758404	-0.8799467	-0.5542784	-0.9412842	-1.2318268	-0.4069996	-0.64991	-0.18250465	-1.2980843	-1.2695436	-0.96848774	-0.8204441	-0.3909855	-0.29654694	-0.50458527	-0.18710041	-0.3823967	-1.1229668	-0.91716385	-1.4063139	-1.0178194	-0.77573586	-1.2630877	-0.7131405	-0.81613636	-0.7102814	-0.81955147	-0.80329704	-0.68669987	-0.9027157	-0.6845579	-0.9201565	-0.82077885	-1.0705309	-1.1496191	-2.0413065	-2.1829472	-1.143611	-1.3475809	-1.3122368	-1.3660269	-1.1142998	-1.3233528	-1.327363	-1.3524237	-1.2680769	-1.3726854	-1.6710205	-1.6538363	-1.6423435	-1.3536186	-1.0419512	-1.0806255	-0.3898754	-0.021560669	-0.11615372	0.9120474	0.9327259	0.96017456	0.54912186	0.8660126	0.801404	-3.487896	-3.6313362	-3.5088172	-3.2274604	-3.5309334	-3.401072	-2.8053122	-3.3537145	-3.0526934	-2.3887296	-2.7666554	-2.864184	-2.4055743	-2.5801296	-2.7284265
LOC_Os09g37020.3	0.90849495	0.585742	0.89336777	1.2496624	1.3030376	1.1625147	0.82080746	0.857008	0.72281075	1.0966654	1.1267605	0.918828	0.2467537	-5.38E-04	-0.008246422	1.0998678	0.98827076	0.6064491	0.5675173	0.62763405	0.8666229	0.5690098	0.85905075	0.9218197	0.44512272	0.2033515	0.24470711	0.6072931	0.6558943	0.480999	0.44472122	0.3583517	0.44083405	0.5288248	0.23588371	0.64509106	-0.32996273	0.020319939	0.2852173	0.35408783	0.24439144	0.31600285	-0.2862501	-0.16577053	-0.36087894	0.056752205	0.04189205	0.33372116	0.44860458	0.52691936	0.43524742	0.6860819	0.6236019	0.35938835	-0.3115902	-0.46724224	-0.6559534	-0.18877506	-0.46620846	-0.51126194	-0.46656132	-0.13365078	-0.21917152	0.23839569	-0.21124268	0.12560463	0.008090019	0.26427937	0.17064667	0.430789	-0.012031555	0.32032013	0.74588585	0.2724657	-0.53528976	-0.5210819	0.011808395	-0.06412315	0.23205185	-0.58783627	2.16E-04	0.20680237	-0.5647516	-0.5624685	-0.46472454	-0.950078	-0.4706707	-0.25833225	-1.0154381	-0.33191776	-0.514451	-0.021219254	-0.45541668	-0.16849136	0.0388422	0.8881788	0.73917294	0.3488617	0.97843647	0.9691763	0.53885937	-0.55667686	-0.65902233	-0.6168108	0.50162315	0.53192043	0.07678318	1.4100161	1.173377	1.1561899	1.9085522	1.9725351	1.5369921	0.17071629	0.14765358	0.11550236	0.1331482	0.21795082	0.19858837	0.21899223	0.06338215	0.004318237	0.006649971	-0.21261024	-0.20551586	-0.26826763	-0.2828703	-0.29608822	2.4571114	2.5656414	2.557516	2.3485842	2.211152	2.2292194	1.975791	2.079296	2.1259098	0.96377563	0.8013201	0.9117336	0.070137024	0.10229015	0.047631264
LOC_Os07g29224.1	-3.4234672	-3.9353957	-3.9242606	-3.251274	-3.783259	-4.380602	-3.7650795	-3.9824014	-4.0263896	-3.5990677	-4.5142164	-4.253839	-4.036393	-4.1900706	-3.9125404	-3.796494	-3.3594875	-3.5430694	-6.5585914	-5.617046	-5.3095226	-5.6823378	-5.236723	-5.328446	-4.904234	-5.8432612	-6.997858	-5.4560533	-5.679614	-6.625706	-4.4336805	-5.0110135	-4.189264	-3.6737375	-4.469386	-4.4602027	-4.261227	-4.1165833	-3.9461064	-3.8650923	-4.3085866	-3.878468	-6.2541485	-6.016052	-6.417355	-5.2522535	-6.008241	-6.384611	-4.66838	-4.358684	-5.8961883	-6.769928	-5.8361382	-4.9790554	-4.0329847	-4.014101	-3.884316	-4.882091	-4.9400663	-4.1020627	-5.469617	-5.5804124	-4.830499	-5.2634764	-5.443194	-5.4866652	-4.804067	-4.4274516	-4.49564	-4.714398	-3.6550608	-6.0106378	-5.809892	-5.028885	-4.5414042	-3.6049623	-4.7033486	-4.0418153	-3.8164167	-4.5544577	-3.9132843	-3.686307	-4.3629465	-2.429165	-4.482527	-2.3735266	-2.713354	-4.2287164	-2.8655953	-4.8955235	-3.8374767	-2.7061758	-3.7834616	-4.1877165	-3.171907	-4.269521	-4.552938	-3.7662172	-4.1356506	-4.177729	-3.6443524	-2.9458303	-2.1160183	-2.8130302	-5.575959	-5.0490685	-5.010196	-5.1579657	-5.7637515	-5.5701513	-5.71273	-5.2499995	-5.1533513	-4.548571	-4.5643506	-4.3163743	-6.144278	-6.7671022	-6.5173526	-7.2947426	-8.761917	-7.5853	-6.6293373	-5.869288	-6.3406496	-5.3270574	-5.9387584	-5.6305013	-6.037368	-6.1201944	-6.620202	-6.7449007	-6.045191	-6.7345295	-3.8895507	-4.4794874	-3.3241115	-3.7243714	-3.8134804	-3.6203074	-2.809876	-2.7230005	-2.9136024
LOC_Os02g07720.3	2.2696257	2.3652182	2.047412	2.7200022	2.6130877	2.5815258	3.1684494	3.1534004	3.1313553	3.0231314	2.9653587	3.337864	3.4257698	3.340126	3.4390144	3.573988	3.1128283	3.3601503	2.782402	2.720315	2.746745	2.7411327	2.4707432	2.8885775	3.6766214	3.9879827	3.968813	3.9026985	3.6270456	4.113578	2.7882252	2.4772167	3.0179052	2.658863	2.2310867	2.8387346	2.8480997	3.09418	3.1104784	3.4159937	3.1077452	3.381133	3.324028	3.272438	3.4719114	3.2712002	3.0743666	3.822525	3.3456678	3.2614002	3.5549288	3.5516663	3.2413664	3.3714037	3.4387617	3.5133686	3.4388666	3.430974	3.341298	3.5524416	3.3751612	3.4542208	3.56283	2.7714672	2.6629028	2.9664955	2.9033813	3.1840582	2.6526232	2.619156	2.8517027	2.8484993	2.6570835	3.2922173	3.3293734	3.2204075	3.1813774	3.1810808	3.0926275	3.0082836	3.1260118	3.0600004	3.1412659	3.2146168	3.3005934	3.1074972	3.2687483	3.3071995	2.9945955	3.2319527	3.167677	2.9728193	2.974183	3.0550117	2.668951	2.5354538	3.1199322	2.9949198	2.7638817	1.8990059	2.7226334	2.8376484	2.8639555	2.6430054	2.7358627	2.6267605	2.5562973	2.8915033	2.733183	2.6266975	2.886918	2.7956305	2.572383	3.6640987	3.530241	3.6427813	3.701004	3.5173492	3.5877829	3.7738686	3.6592712	3.7696924	3.974619	3.9303493	3.8409567	3.9984941	4.0256577	3.991951	3.1035976	3.1146793	3.0869827	2.7289495	2.8895168	2.4076385	2.5747871	2.6546621	2.573557	3.9835072	3.9073362	4.067896	3.8894129	4.0647936	3.9602623
