ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632
osa-miR395g_Mature	-8.38342	-9.256203	-7.5811555	-8.58437225	-7.8831145	-7.7804761	-8.6787725	-9.285835	-8.1507123	-9.03503525	-9.430319	-7.29005665	-8.2152295	-8.135559	-7.9550083	-7.8838785	-9.9853405	-7.7789915	-9.035952	-7.89842625	-8.53788625	-7.4188211	-6.9671099	-9.5207355	-6.1245075	-5.08604245	-6.1441525	-7.9180253	-9.4244515	-6.7170355	-10.131621	-9.0608415	-8.2992435	-8.74612735	-9.9519625	-7.103958	-9.46096	-9.4691915	-8.3765235	-8.5975005	-9.3498315	-8.4698515
osa-miR160c_Mature	-4.74941375	-3.9476424	-2.9697354	-4.3029416	-5.21267565	-3.89916425	-5.58851165	-4.4130132	-3.71393275	-6.2779243	-5.6928117	-4.55134735	-5.73009725	-5.70070935	-5.24316955	-5.6680715	-6.1826636	-5.1776855	-5.0480949	-4.4573672	-4.384398	-5.1028587	-5.48528515	-4.87186375	-6.5681795	-5.8224795	-6.615418	-6.07514485	-5.713762	-6.70235585	-3.4332457	-3.62197205	-3.3551736	-5.037577	-3.5182362	-4.52831535	-6.11965085	-6.03694965	-3.4505613	-4.2662046	-5.48668365	-5.196262
osa-miR395o_Mature	-8.7926945	-9.2982835	-7.55401385	-9.69700275	-9.210855	-7.795666	-8.56752725	-9.269832	-8.5718095	-8.9552085	-10.152285	-8.632703	-8.203424	-9.302278	-7.4057087	-7.62301565	-9.9827115	-8.6961265	-9.811271	-8.8016865	-8.4372055	-9.20685	-8.0393505	-8.9410275	-6.94892165	-5.81184245	-6.973779	-9.1957535	-7.70535985	-7.46028015	-10.132518	-10.1035845	-8.2551135	-9.621066	-9.88681	-8.945893	-9.381094	-9.7017255	-8.3559295	-9.5566025	-10.0497175	-8.906455
osa-miR166i_Mature	-7.97966925	-7.28612825	-7.5738235	-8.421567	-7.2847305	-7.1109823	-8.1907685	-9.1209135	-8.59831375	-6.5172685	-8.853754	-8.06606475	-7.4679338	-9.335327	-8.259489	-7.1975395	-10.014565	-8.8163415	-8.0389352	-8.407919	-8.56255475	-7.4413537	-6.9470167	-6.608121	-5.98188015	-5.872093	-7.0334656	-7.8395998	-9.557265	-7.4943225	-6.5359402	-8.16945015	-7.96778935	-8.58889375	-6.6058562	-8.9938875	-9.4787255	-9.4787255	-7.1622015	-6.29930675	-9.02873725	-8.7235595
osa-miR167e_Mature	-8.42151325	-9.1137755	-7.38849325	-9.5345875	-9.04985	-7.673964	-8.532223	-9.1301795	-8.376667	-5.3395607	-9.945546	-8.1329292	-8.00051	-9.1075065	-8.122118	-8.20288	-9.79680575	-8.66897025	-9.691807	-9.600355	-8.426647	-9.33088925	-9.4683225	-9.4405105	-6.726491	-5.61596845	-5.506535	-9.016784	-9.307353	-7.2586935	-9.9915295	-10.0200395	-8.06658535	-9.362824	-7.76932135	-8.74846	-9.36944575	-9.720318	-8.16891785	-9.341512	-9.907283	-7.37699585
osa-miR160d_Mature	-4.4536892	-4.1003785	-3.0271754	-4.71479435	-5.2251655	-3.94829415	-5.6112398	-4.47978835	-3.7100012	-6.189432	-5.4932352	-4.71266025	-5.860799	-5.8857841	-5.4166395	-6.0181439	-6.029031	-5.4035525	-5.08997225	-4.58357725	-4.8155325	-5.2582457	-5.53321485	-5.03093375	-5.56006435	-5.87650205	-7.05855035	-6.10089755	-5.2242768	-7.2975898	-3.38408275	-3.65244005	-3.3903098	-4.7831328	-3.4384203	-4.63493665	-5.9156795	-5.8955901	-3.52128785	-4.1399899	-5.371423	-5.26812435
osa-miR395h_Mature	-8.509222	-8.6350875	-7.2200187	-8.9338955	-8.986517	-7.63500215	-8.5372905	-8.8205345	-8.11059225	-8.9075725	-9.930593	-7.4628652	-7.6894075	-8.06475725	-7.764975	-8.179598	-9.3530565	-8.4499305	-7.7444553	-7.56596915	-8.4558845	-7.17934665	-6.6585369	-9.4348805	-5.62726675	-5.1280128	-6.1553865	-7.87213535	-9.2888715	-6.56801415	-8.9970885	-7.890275	-8.0518045	-9.428388	-9.8732845	-8.36612625	-9.2112865	-8.894271	-5.6638531	-9.375046	-9.4074465	-8.42979525
osa-miR160b_Mature	-4.2433935	-3.957773	-2.96342975	-4.9139812	-5.0393375	-3.9231155	-5.54347	-4.248724	-3.5592976	-6.048028	-5.4979741	-4.7161491	-5.5574055	-5.43271225	-5.3649448	-5.53177475	-6.0052557	-5.4231495	-4.8566125	-4.4093413	-4.67595325	-4.9358045	-5.3146588	-4.88779165	-5.9659103	-5.6889479	-5.3070958	-6.04665755	-5.4858482	-7.285232	-3.43524645	-3.66476495	-3.30334185	-5.00521335	-3.4562416	-4.3242777	-6.0894495	-6.06196355	-3.20186855	-4.0259438	-5.2502079	-5.22369125
osa-miR319b_Mature	-8.8319145	-6.8846505	-7.6083329	-8.599364	-8.7668325	-7.7882365	-8.7162895	-6.68367745	-7.7926785	-9.0710225	-7.878589	-7.9940365	-6.679474	-7.90710385	-8.246943	-8.4604115	-8.161654	-7.58807215	-8.025312	-7.27084125	-8.583928	-6.94599885	-7.11406165	-9.024353	-7.0292568	-5.8734613	-7.048582	-8.6845825	-8.1560735	-7.4828582	-7.220762	-7.5633793	-8.258629	-7.867417	-7.67329975	-8.9927755	-9.4876615	-8.72098925	-8.1189475	-7.885405	-7.1114698	-8.3441555
osa-miR156h_Mature	-8.0645377	-8.646682	-7.5596161	-7.78941345	-9.229834	-7.7615402	-8.63364475	-9.2210385	-8.1772405	-9.00559475	-9.6551775	-7.9993035	-8.19571425	-8.9074705	-7.9270115	-7.287211	-9.185367	-8.166232	-7.66800215	-7.14922045	-8.225612	-6.31941915	-6.1139623	-9.46975325	-5.7131018	-4.9659581	-7.01079375	-7.5408175	-7.75152775	-6.63061	-9.982561	-8.2408838	-6.14401915	-9.4053755	-9.932068	-8.944376	-8.958864	-9.7751665	-8.3518955	-8.8421855	-10.070813	-8.8413155
osa-miR169k_Mature	-7.5354943	-6.26920085	-7.16188635	-8.338338	-8.737041	-7.682201	-8.5924015	-8.4559345	-8.4686465	-8.9770355	-8.86944625	-8.544331	-8.087934	-9.0262705	-8.1651375	-8.2918735	-9.915677	-8.7867515	-8.9858095	-8.1434285	-8.473624	-8.405079	-8.2964462	-9.44135825	-6.8531905	-5.712384	-6.8981715	-8.6919075	-9.457801	-7.3310953	-9.708754	-9.919013	-8.177375	-9.736162	-9.9097475	-8.834942	-9.4038875	-9.727861	-8.2608145	-9.50465825	-9.968639	-8.81424975
osa-miR399k_Mature	-7.040417	-7.92004395	-4.84776965	-8.173157	-8.33669045	-4.55959555	-7.7123568	-9.030662	-8.140051	-8.849051	-8.0831555	-6.89779315	-6.92287715	-7.4020722	-7.28840985	-6.54893315	-8.56803125	-6.687701	-6.8038065	-7.13756395	-7.3935659	-6.39274875	-6.614292	-7.8515545	-6.89580065	-5.6053155	-6.89877335	-7.1331205	-7.7273618	-7.270268	-8.7297835	-6.8830932	-7.55795135	-9.683689	-9.11722475	-8.889202	-8.750017	-8.42727325	-6.89456895	-7.12173815	-7.983512	-8.45257215
osa-miR395c_Mature	-8.7535955	-9.244067	-7.4759264	-9.631375	-9.16901225	-7.6984027	-8.5725835	-9.251923	-8.470746	-9.0028965	-10.065253	-7.8648305	-8.1062445	-9.2096	-8.2402515	-8.3060695	-9.8877365	-8.7819975	-9.612887	-8.634846	-8.542193	-8.92734225	-7.4741528	-9.5114405	-6.83818055	-5.7293246	-6.886925	-9.114683	-9.4526075	-7.357918	-10.0440335	-9.845846	-7.521444	-8.9840175	-9.90698675	-8.83698	-9.418403	-9.764997	-8.260247	-9.49191625	-10.026043	-8.8320205
osa-miR395j_Mature	-8.125388	-8.304045	-6.62761085	-9.086804	-9.338135	-7.27951885	-8.73667	-8.8609125	-8.5369485	-9.09907	-8.177127	-7.23819165	-8.264988	-8.8431505	-8.250095	-8.03229905	-8.7584595	-6.59661055	-8.01948265	-7.9030592	-7.5171537	-7.30538965	-6.960765	-9.62821675	-5.11238385	-5.1549792	-5.864433	-8.55970425	-8.6421805	-6.3572287	-10.16192975	-8.9568773	-8.3372835	-9.235647	-9.2135175	-8.7673145	-9.5171825	-9.846116	-8.2041518	-9.678512	-9.8311455	-8.98835
osa-miR399i_Mature	-6.16579825	-5.8847518	-5.10062615	-6.7137444	-6.781926	-5.7663684	-7.930049	-7.08839985	-7.25998595	-8.53228905	-7.913449	-5.8774445	-7.103461	-6.93846655	-6.96004225	-6.71684685	-7.06351855	-6.59126585	-6.0539455	-4.98887565	-5.6617367	-5.29232585	-5.6040647	-5.79084515	-6.44181675	-4.74690985	-6.7517786	-6.82784235	-6.58558075	-7.19938155	-6.8646865	-6.629122	-7.1749761	-7.46549295	-7.27331875	-7.06676285	-6.8037583	-7.3914358	-4.72161615	-5.68506645	-6.482523	-6.6672182
osa-miR166l_Mature	-8.7438845	-9.2345435	-7.49071465	-9.096232	-9.151373	-7.7102133	-6.54012125	-8.8141585	-8.4722495	-8.96437375	-9.5012255	-8.574324	-7.7645843	-8.878739	-8.184228	-8.311766	-9.8979265	-8.731041	-8.687389	-9.4913295	-8.499831	-8.134851	-7.75728035	-8.327477	-6.83966585	-5.73616475	-6.89398275	-9.1208	-9.3249935	-7.3567715	-9.219384	-9.5116855	-8.18636715	-9.72982125	-8.6458165	-8.845293	-9.389275	-8.54810425	-7.48023935	-9.4902965	-10.019646	-8.8439665
osa-miR156i_Mature	-8.2854545	-8.36229775	-7.3539411	-8.916394	-9.0392945	-7.6194191	-8.5603295	-9.1256565	-8.3950005	-8.9554605	-10.009884	-7.84308715	-8.00964385	-7.941104	-7.76643115	-7.8540025	-8.861145	-8.69440475	-8.0216885	-6.7739105	-8.398626	-6.086088	-6.3714065	-9.4038	-5.5448935	-5.63235175	-6.8279	-7.1523943	-8.54229275	-5.5323367	-9.656328	-8.694174	-8.0947775	-9.3608595	-9.881224	-8.555375	-9.381319	-9.72666875	-8.178853	-8.518118	-9.8795195	-8.736887
osa-miR164f_Mature	-8.1003076	-8.170096	-5.43790675	-9.699021	-8.901411	-7.67226215	-8.6653535	-8.8881255	-8.5948445	-8.601688	-8.02666125	-8.666775	-8.2198235	-8.265446	-8.219842	-6.48404775	-8.571311	-8.571204	-8.764515	-7.4220235	-8.5312105	-6.91730955	-6.5960915	-9.513624	-7.007524	-5.5957028	-7.026933	-7.771136	-7.9636863	-7.48953915	-10.13488825	-8.9297965	-8.305203	-8.76632175	-9.428029	-8.8108585	-9.449008	-9.54912	-8.385862	-8.41807	-9.419779	-8.94361
osa-miR171f_Mature	-8.872525	-9.3503835	-7.59976005	-9.57809925	-9.268117	-7.790574	-8.703474	-9.3347895	-8.5929125	-9.051618	-10.249309	-8.685122	-8.244005	-9.3727375	-7.9518793	-8.444504	-10.054432	-8.8280035	-9.390683	-9.902257	-8.5705905	-9.58413375	-10.2041105	-9.5635415	-7.0154493	-5.8738213	-7.040555	-9.2683625	-9.589151	-7.4979715	-10.1418265	-10.0202635	-8.31639425	-9.835577	-9.9669205	-8.982975	-9.481177	-7.90332775	-8.3817445	-9.0086535	-10.1434825	-8.9575275
osa-miR395b_Mature	-8.045241	-8.252367	-7.5071453	-8.9065295	-9.18163175	-7.76120785	-8.72881	-8.699477	-8.5120785	-9.0725495	-9.45334675	-8.26137965	-5.8791585	-8.77643	-8.0026895	-8.016486	-9.1732415	-7.8948352	-8.9648075	-8.19272875	-7.511165	-7.0981455	-6.68629865	-9.5832665	-6.5898374	-5.2874	-6.7763996	-7.68119095	-8.67694	-7.0150659	-9.7285345	-8.664356	-7.6588417	-9.527065	-8.9639355	-8.907959	-9.4940655	-9.6368715	-8.3137085	-9.0812575	-8.514961	-8.363492
osa-miR167g_Mature	-8.747552	-7.38148615	-7.50156905	-9.6077865	-9.145946	-7.7112846	-8.4747305	-8.613466	-8.5046	-8.8588595	-10.086494	-8.577778	-8.1325475	-9.2360375	-8.063279	-8.342386	-9.92563	-8.6703015	-9.766577	-9.76744	-8.3660195	-9.471267	-8.73049775	-9.3523115	-6.891728	-5.74759725	-5.9036279	-9.149765	-9.471745	-7.35148715	-10.050395	-10.06288	-8.2023775	-9.249728	-9.797718	-8.87554075	-9.2630795	-8.645694	-8.305662	-9.52113025	-9.978522	-8.8348585
osa-miR167d_Mature	-8.1339007	-9.39778	-7.6104056	-9.1365	-9.3239285	-7.8120258	-8.2943758	-9.393438	-8.632074	-9.0646035	-9.2864635	-8.271883	-8.2537535	-9.3731885	-8.2047125	-8.452235	-9.873081	-8.893367	-9.8555425	-9.9427895	-7.703138	-9.6155385	-9.8501815	-9.592654	-7.0419295	-5.80331665	-7.0490596	-9.2854925	-9.613529	-7.52600885	-10.155104	-10.1980985	-8.337159	-9.8159705	-9.97816125	-9.009839	-9.492624	-9.826627	-8.4116105	-9.6622435	-10.1844805	-8.7025435
osa-miR395f_Mature	-8.0807355	-8.582671	-6.3657891	-9.093764	-9.0703355	-7.09968825	-8.445079	-9.15107275	-8.1181825	-8.8453305	-8.43650215	-6.2645767	-8.0916795	-8.7496325	-7.65183485	-8.286579	-9.1381665	-6.980206	-8.16119225	-7.7516475	-7.714272	-7.49894285	-7.088536	-8.296144	-6.1650193	-5.26235675	-6.9038403	-7.96693215	-9.3766245	-5.8522267	-8.193907	-7.881475	-5.95312035	-7.73715495	-7.8425612	-6.7998228	-9.14890075	-8.3058495	-7.0232068	-8.777083	-8.50503775	-6.31687045
