probeName	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
osa-miR395f_3'seq-1	-8.589899	-9.050347	-7.39743	-9.226653	-8.975098	-7.6336646	-8.370936	-8.48094	-7.2926354	-8.765831	-9.51233	-8.481706	-8.020462	-9.102754	-7.93964	-8.219189	-9.791049	-8.525872	-9.687052	-9.584108	-8.261698	-9.328451	-10.004729	-9.268423	-6.7512245	-4.8495994	-6.7961884	-8.999169	-9.314146	-7.1983275	-9.592789	-7.642071	-9.04467	-8.897216	-6.333053	-8.957392	-5.654305	-6.523691	-8.590471	-8.412398	-7.657543	-9.171757	-9.952479	-9.804836	-8.083038	-9.095515	-9.732899	-8.73778	-9.227414	-9.56666	-8.19257	-7.1311984	-9.793627	-8.697645	-9.286818	-8.395102	-8.004368	-9.58256	-9.351341	-7.9308176	-8.586285	-10.178599	-7.4640965	-8.629484	-7.810115	-9.692455	-8.727483	-7.9717464	-9.450899	-8.8728485	-8.729167	-9.436169	-9.570119	-9.344736	-9.086774	-7.8693104	-9.3937235	-8.490827	-8.401739	-8.147112	-9.743845	-9.108949	-8.97146	-7.9449425	-8.435396	-8.152706	-7.634513	-8.382138	-6.2537355	-8.393985	-9.75111	-9.498345	-9.804226	-8.191137	-8.509284	-10.200081	-9.003659	-9.210264	-9.304913	-10.183319	-8.947409	-9.182806	-7.9453545	-6.8155675	-8.16021	-9.642205	-8.86923	-9.284074	-8.78043	-9.533239	-8.536878	-8.953807	-9.503482	-9.700073	-9.754347	-9.771492	-9.532859	-9.316562	-8.764962	-8.106701	-8.334888	-8.512234	-8.985815	-8.415984	-7.996624	-5.0885043	-8.434819	-8.234129	-8.052367	-7.55804	-8.333547	-7.919549	-8.252923	-8.237911	-7.6490955	-7.760109	-8.068937	-6.729562	-6.90989	-7.2355075	-7.655501	-8.008838	-7.898631
osa-miR395f_3'seq-2	-8.904133	-8.232831	-7.5987544	-9.532165	-7.8338757	-7.779722	-8.653001	-5.899942	-7.285095	-9.016455	-7.9351673	-7.548008	-6.8473263	-9.383393	-7.6787786	-8.017567	-10.069796	-8.70026	-8.9409	-9.636624	-8.457958	-8.563886	-9.689637	-9.4775	-7.0041943	-5.8637123	-5.3406286	-9.267077	-8.240009	-5.934289	-5.319116	-7.7328324	-9.307365	-9.094958	-6.8198214	-9.181846	-4.8383904	-7.104672	-8.814468	-8.393902	-6.2419095	-9.422931	-10.161108	-8.8749695	-7.1685286	-9.718588	-9.944779	-8.976551	-8.590826	-9.771267	-8.380596	-7.151944	-9.837098	-8.9583025	-9.467709	-9.933556	-8.293838	-9.844405	-7.1016054	-8.190676	-6.433145	-10.408306	-8.097721	-7.1862683	-8.606777	-8.640341	-8.533502	-8.500442	-9.452371	-8.62157	-9.718371	-7.669449	-9.131827	-9.228954	-8.1954775	-8.025093	-8.711823	-8.110351	-6.889252	-8.733025	-8.0850725	-8.273748	-8.859228	-6.251727	-7.5815144	-6.947958	-7.8756523	-7.818354	-6.3645167	-6.9898825	-8.866292	-8.176746	-9.049895	-8.470538	-8.103402	-9.794804	-7.2794056	-9.499844	-9.560899	-7.8309736	-9.271522	-7.4977255	-7.5449204	-7.6604905	-8.334368	-9.925104	-9.12774	-9.361505	-9.066058	-9.829825	-8.808098	-9.281292	-9.753706	-9.278988	-8.434774	-10.053724	-9.462517	-9.673268	-9.4132595	-8.625221	-4.5455747	-5.3009534	-9.2604	-8.672717	-7.314809	-5.3274894	-8.67918	-8.5048065	-8.3363085	-7.7844305	-8.584689	-8.233959	-8.462214	-8.433435	-7.8703346	-8.006174	-8.30851	-6.7067547	-7.198556	-7.4655294	-7.8799877	-8.222568	-7.6133323
osa-miR395f_5'seq-1	-8.480068	-8.978064	-7.3260145	-9.330494	-8.907668	-7.600004	-8.446598	-7.087129	-6.8367147	-8.871929	-8.355319	-5.6587315	-7.9131837	-9.028975	-8.086229	-8.139673	-9.709631	-8.659227	-9.564394	-9.504294	-8.366728	-9.237928	-9.911546	-9.373131	-6.652028	-5.540156	-6.709393	-8.903739	-9.210645	-7.131098	-9.503153	-8.923698	-8.943093	-8.797365	-8.503798	-8.857819	-5.3222966	-8.303324	-8.4636135	-8.448488	-8.136731	-9.074041	-9.881297	-9.805291	-7.9817567	-9.629563	-9.788032	-8.642771	-9.308118	-9.625101	-8.094149	-6.635121	-9.159142	-8.597504	-9.118291	-9.591558	-7.935249	-9.520416	-9.228651	-7.850151	-8.498397	-9.64292	-7.7805924	-8.68608	-7.772311	-8.715189	-8.942734	-7.778499	-9.365113	-9.360024	-9.539618	-9.392022	-9.470608	-9.346019	-8.557513	-8.593708	-7.9763036	-8.264724	-7.856865	-8.211972	-8.951202	-8.807574	-8.608033	-7.872241	-8.339112	-8.068035	-7.54458	-8.273909	-7.312998	-8.284759	-9.083685	-8.569566	-9.323099	-8.108382	-7.1912937	-9.603412	-8.892716	-9.136072	-9.219743	-10.12207	-8.876249	-9.833634	-7.243774	-7.2122765	-8.011297	-9.536378	-8.769628	-9.17267	-8.677118	-9.45723	-8.458017	-8.924438	-9.407066	-9.491932	-9.652898	-9.668724	-9.431321	-9.217637	-8.709705	-8.095379	-8.202232	-8.4302	-8.91164	-8.332636	-7.8667364	-4.941138	-8.321663	-8.150973	-7.955385	-7.4497623	-8.21626	-7.9096594	-8.177836	-8.125992	-7.5521517	-7.6583295	-7.3901434	-6.7438335	-6.8323812	-6.8248606	-7.582872	-7.4444475	-7.8098245
osa-miR395f_5'seq-2	-8.62649	-9.084599	-5.9876533	-9.47315	-8.997696	-7.648807	-8.450687	-7.5261683	-6.9628744	-8.830728	-9.060687	-7.156208	-8.03756	-9.147523	-7.9741755	-8.234652	-9.835166	-8.57419	-9.247456	-9.622514	-8.299974	-9.356764	-8.2633	-9.012948	-6.781564	-5.6528897	-6.829233	-9.028213	-9.348803	-7.2364902	-9.623586	-9.00607	-9.072928	-8.920044	-8.577595	-8.97962	-5.2476673	-8.360004	-8.602589	-8.418269	-8.211439	-9.200415	-9.974162	-9.728738	-8.111291	-9.511423	-9.788319	-8.761639	-9.287525	-9.621379	-8.2016735	-6.8510594	-8.855272	-8.728857	-9.308029	-9.706616	-8.04626	-7.889474	-9.391801	-7.9650555	-8.615769	-10.204633	-7.888459	-8.613828	-7.468724	-8.512285	-8.747403	-7.1183243	-9.49446	-9.488066	-8.685385	-8.6494255	-9.605606	-9.106374	-9.194167	-8.08226	-8.129306	-7.64979	-7.861355	-8.214438	-8.191239	-8.899427	-8.583069	-7.972478	-8.468967	-8.213819	-7.6487484	-8.425146	-7.405925	-8.423106	-9.144562	-7.933618	-8.726604	-8.090627	-8.0493555	-9.604618	-9.037925	-9.222114	-9.334862	-10.2244425	-8.96729	-9.3998785	-7.923888	-6.511006	-8.202208	-9.675192	-8.901316	-9.307583	-8.817227	-9.576048	-8.578821	-9.021729	-9.536777	-9.728198	-9.788826	-9.806739	-9.557165	-9.378699	-8.888779	-8.197226	-8.395165	-8.565001	-9.008006	-8.441793	-8.009232	-5.1005216	-8.4499855	-8.265598	-8.0855255	-7.5749474	-8.351032	-7.779042	-8.265296	-8.246292	-7.662323	-7.7711477	-8.084569	-6.774339	-6.934493	-7.2399054	-7.6587276	-7.405674	-7.900185
osa-miR395f_Mature-1	-8.235433	-9.110245	-5.244285	-8.574658	-9.02911	-7.6493692	-8.400757	-9.122026	-8.353876	-8.785944	-8.88211	-6.5838194	-8.067753	-9.173925	-7.9203687	-8.270285	-9.068392	-6.787775	-8.1687355	-7.787879	-7.132953	-7.6519494	-7.230456	-8.314793	-6.6461816	-4.7971535	-6.865427	-8.190212	-9.392363	-5.9267464	-5.9416256	-5.7581053	-8.129562	-6.269612	-4.6446075	-5.1963606	-6.9877396	-5.035941	-7.469845	-8.2422695	-6.0763946	-7.064757	-8.095829	-8.038811	-7.8748937	-7.6555133	-7.96322	-7.7367573	-9.2369175	-8.131811	-6.0725536	-9.215998	-8.204997	-5.7715254	-7.5373697	-7.6194596	-7.8875713	-7.1307034	-8.786346	-7.990611	-8.65146	-7.313013	-7.9136024	-9.425009	-8.854366	-8.349942	-8.551945	-8.458917	-8.536153	-6.2660723	-8.203522	-8.757442	-8.538183	-8.010717	-9.193027	-9.479427	-8.059653	-8.615145	-9.97694	-7.412202	-10.398506	-8.805368	-7.3024836	-7.9931393	-8.5045185	-7.637388	-7.680603	-8.469964	-7.2617197	-8.453711	-9.469042	-7.546363	-8.476722	-8.255167	-7.3002987	-8.698335	-9.012118	-8.03527	-9.370626	-10.23069	-8.524193	-9.028103	-9.511131	-8.01059	-8.241191	-9.713423	-8.70259	-9.341105	-8.849174	-8.548906	-8.596154	-9.008966	-8.634314	-7.509139	-7.931273	-7.801833	-7.5745034	-9.414535	-8.952909	-8.2622175	-8.455979	-8.601217	-6.6188664	-6.199086	-6.317446	-5.1713	-6.452847	-5.8139777	-8.121021	-7.6172185	-5.5560355	-7.1181526	-6.3639917	-7.714278	-6.641246	-7.2058964	-6.6983995	-4.233252	-6.4011292	-5.8100405	-6.0711555	-5.6745367	-5.098806
osa-miR395f_Mature-2	-7.926038	-8.055097	-7.4872932	-9.61287	-9.111561	-6.5500073	-8.489401	-9.1801195	-7.882489	-8.904717	-7.9908943	-5.945334	-8.115606	-8.32534	-7.383301	-8.302873	-9.207941	-7.172637	-8.153649	-7.715416	-8.295591	-7.3459363	-6.946616	-8.277495	-5.683857	-5.72756	-6.9422536	-7.7436523	-9.360886	-5.777707	-6.0120277	-5.6334043	-7.2424417	-5.9532537	-4.39703	-5.2264786	-6.3365593	-5.18681	-6.981276	-8.15543	-5.434014	-7.6366706	-8.291985	-7.724139	-4.031347	-7.8187966	-7.7219024	-5.8628883	-9.060884	-8.479888	-7.97386	-8.338168	-8.8050785	-6.8622155	-7.7640123	-7.3222885	-7.533924	-6.968575	-7.6494055	-7.5012813	-8.666014	-6.9823585	-7.9385653	-9.4781685	-8.911275	-9.063273	-8.501938	-7.5431547	-9.556171	-5.8637023	-8.741901	-8.788502	-9.351304	-8.701004	-9.211819	-8.436016	-8.366514	-8.497095	-9.931544	-7.535153	-9.5245905	-8.267794	-7.2753735	-8.042774	-8.5537195	-8.0070505	-7.675712	-8.514217	-6.0849133	-8.484395	-8.982904	-7.379346	-8.288198	-8.339954	-7.428358	-9.925414	-8.799706	-8.164678	-9.391219	-9.017826	-9.047887	-8.473	-9.578558	-7.9423695	-8.346077	-9.695888	-7.3356805	-9.352892	-8.813783	-8.034945	-8.646822	-8.364515	-8.341187	-6.9682927	-7.1508327	-7.603821	-7.652134	-9.052925	-9.230191	-8.682421	-8.077389	-8.639142	-6.1577516	-5.961782	-6.217737	-5.252626	-6.3773727	-5.780744	-7.408119	-7.6156526	-8.4154215	-7.892981	-6.5960536	-6.52417	-7.3823996	-7.833172	-7.032522	-2.8868275	-5.3127155	-5.201353	-5.9250574	-7.0601063	-6.391616
osa-miR395g_3'seq-1	-8.600007	-9.046567	-7.4058075	-9.48867	-9.00006	-7.621669	-8.258437	-6.753406	-6.342762	-8.671635	-7.4361215	-8.225555	-7.3728924	-9.091914	-7.8846793	-8.250552	-9.215734	-8.471653	-9.670897	-9.222929	-8.194761	-9.338118	-10.018168	-9.186735	-6.747955	-5.622082	-6.806782	-9.023263	-9.304676	-7.1873684	-9.59147	-7.6502924	-9.048889	-8.924874	-6.580544	-8.972736	-4.4362645	-6.2974973	-8.626811	-8.383391	-6.8344407	-9.166439	-9.951192	-9.814502	-8.073484	-8.802396	-8.828648	-8.745369	-9.117844	-9.484639	-8.210902	-6.654762	-9.806609	-8.693564	-9.312468	-9.668598	-7.993252	-9.593577	-9.330108	-7.9232674	-8.596569	-8.955208	-6.0310035	-7.13442	-6.9782624	-7.8356223	-7.579812	-6.4327736	-8.903031	-8.233379	-7.6116815	-9.417268	-8.684732	-8.314154	-7.9165697	-7.4289174	-7.7880087	-7.0849104	-7.0417747	-7.4715	-7.959746	-7.6392603	-7.855834	-5.0164323	-8.439053	-8.188482	-7.6710815	-8.391071	-7.404396	-8.404866	-8.015298	-7.782567	-7.559747	-8.193689	-7.5547953	-8.594681	-8.95003	-9.079145	-9.308994	-9.480312	-8.967895	-8.143847	-6.9688344	-6.4711914	-8.169437	-9.65815	-8.867086	-9.295718	-8.782491	-9.517966	-8.516373	-8.865844	-9.485322	-9.70741	-9.76043	-9.767353	-9.529535	-9.269754	-8.716207	-8.1481495	-8.3673725	-8.502893	-9.016524	-8.423655	-8.023764	-5.1618643	-8.46734	-8.244278	-8.063372	-7.5919	-8.36204	-7.8327436	-8.264348	-8.259407	-7.673915	-7.7842145	-8.094666	-6.6619406	-6.941942	-7.2726016	-7.6905594	-8.060714	-7.940427
osa-miR395g_3'seq-2	-8.676736	-9.105669	-5.563352	-9.519662	-8.586859	-7.646901	-8.3517	-6.6621985	-5.8575068	-8.750892	-8.025442	-8.32025	-8.071348	-9.171605	-7.893901	-8.283384	-9.848139	-8.500363	-9.731356	-9.652339	-8.164512	-9.38683	-10.043341	-9.207461	-6.7985263	-5.66222	-6.874303	-9.07871	-8.927199	-7.2517314	-9.607242	-8.026049	-9.0976715	-8.975442	-6.7607636	-9.018486	-4.12713	-6.4188604	-8.653739	-7.1830044	-7.242606	-9.214562	-9.417494	-9.695294	-8.119313	-8.858025	-9.137291	-8.789235	-9.183952	-9.54982	-8.23106	-6.790392	-9.850576	-7.6312366	-9.328157	-9.744822	-8.063123	-9.646561	-9.404918	-7.9862137	-8.655414	-10.2319975	-7.912548	-7.4529657	-7.4708915	-8.343075	-7.9795547	-6.732527	-8.2368965	-8.533768	-9.39691	-9.476022	-9.100454	-9.3321495	-7.9937515	-7.6314135	-7.393069	-7.3237605	-7.2970495	-7.3464103	-7.941263	-7.65733	-7.262055	-7.1420746	-8.506614	-7.5418515	-7.6901946	-8.47677	-7.422912	-8.454384	-8.211422	-8.370081	-7.7166963	-8.257324	-7.388549	-9.052741	-8.958062	-9.259104	-9.371857	-10.214599	-8.992872	-7.851401	-7.265175	-6.752564	-8.251956	-9.715465	-8.929228	-9.341154	-8.850471	-9.590203	-8.585679	-8.963386	-9.540876	-9.4505415	-9.818501	-9.830294	-9.57007	-9.374696	-8.961962	-8.343636	-8.45611	-8.599579	-9.058075	-6.842307	-8.043961	-5.20787	-8.496015	-8.293315	-8.124211	-7.628461	-8.403304	-7.8802595	-8.286659	-7.790958	-7.7031984	-7.804741	-8.127409	-5.1055717	-6.985262	-7.286104	-7.6934257	-8.060696	-7.9547114
osa-miR395g_5'seq-1	-8.918215	-9.385458	-7.542536	-9.749028	-9.314013	-6.3321776	-8.713838	-6.850741	-6.3985777	-9.10344	-7.8957005	-8.651062	-7.781274	-9.345718	-8.341161	-8.423255	-10.016969	-8.861893	-9.336479	-9.890635	-8.62125	-9.599852	-10.19594	-9.585864	-7.002657	-4.6643724	-7.0302167	-9.249199	-9.042949	-7.501283	-9.824293	-9.191607	-9.2993355	-9.141646	-8.6776495	-8.621418	-3.8550487	-8.456385	-8.822388	-8.0252905	-8.473406	-9.434325	-9.214701	-10.190923	-8.283283	-7.952743	-8.87398	-8.968788	-9.515137	-9.852036	-8.376082	-6.5588803	-10.094393	-8.948247	-9.285065	-9.936696	-8.24775	-9.864836	-9.535913	-8.173795	-8.793698	-8.459776	-8.090862	-7.0720496	-6.7855678	-8.247524	-7.3320346	-5.5255427	-8.988619	-9.169933	-8.081808	-9.62127	-8.464998	-8.152201	-7.956954	-7.905937	-7.3026876	-6.909248	-6.6850867	-8.05279	-8.287829	-7.796163	-6.870961	-8.153123	-8.702069	-7.7940726	-7.8769712	-8.263154	-7.2991247	-8.572879	-7.982506	-7.092924	-7.841343	-8.436978	-7.0196133	-8.916026	-9.060536	-9.564063	-9.49285	-8.535158	-8.594458	-8.277922	-7.276282	-6.1046495	-8.444872	-7.66094	-9.118235	-8.254908	-5.3331995	-9.793447	-8.757844	-9.259871	-9.718937	-9.985387	-10.0691395	-10.048526	-9.780825	-9.634269	-9.406943	-8.752103	-8.722593	-8.85472	-5.1978087	-8.666646	-8.256617	-5.2898993	-8.69993	-8.4763365	-8.317659	-7.7711735	-8.583804	-8.244441	-8.476684	-8.446432	-7.894029	-8.013476	-8.350111	-7.022925	-7.234033	-7.520034	-7.9593782	-8.296885	-8.099452
osa-miR395g_5'seq-2	-8.938589	-9.424109	-7.621575	-9.44572	-9.354567	-6.481396	-8.730295	-7.2648177	-6.2837744	-9.090452	-7.450356	-8.705761	-7.977888	-9.388251	-8.359885	-8.03685	-10.034167	-8.915148	-9.864232	-9.959023	-8.654102	-9.635801	-8.994195	-7.6442943	-7.060547	-3.9825592	-7.064153	-9.303031	-7.9509096	-7.5468984	-8.714699	-9.2118	-7.8413353	-9.176221	-8.7063465	-7.9016547	-3.9721813	-8.452417	-8.862414	-8.291897	-8.000146	-9.473905	-8.439745	-9.340281	-8.348042	-9.843866	-8.645745	-9.023314	-8.0708	-9.844381	-8.423239	-6.8226757	-10.087545	-8.352584	-7.8914948	-9.928079	-8.306983	-5.569003	-9.588084	-8.231549	-8.838917	-9.423643	-8.13323	-6.968456	-6.3074307	-7.809566	-7.7986465	-6.1059103	-6.800904	-9.788303	-8.175966	-7.6541176	-8.679577	-8.01925	-8.141459	-7.8693943	-7.2854433	-7.3514905	-6.6566753	-7.0819798	-8.068699	-7.713408	-7.381473	-8.194841	-8.731282	-6.5954084	-7.9336634	-8.713721	-6.73503	-8.654744	-7.8456264	-7.145083	-7.750656	-7.387729	-6.9766064	-8.619894	-9.225699	-9.307299	-9.527964	-9.766193	-8.22289	-8.155247	-7.2114053	-5.9425807	-8.485234	-9.929768	-9.142745	-9.549925	-5.0615	-9.856606	-8.808876	-9.320801	-9.765772	-10.050028	-10.120697	-10.101389	-9.8394375	-9.657399	-8.519443	-8.680483	-8.81103	-8.89105	-9.340038	-8.755932	-8.310738	-5.3424754	-8.74724	-8.552371	-8.365166	-7.8126383	-8.624667	-7.314739	-8.528584	-4.49621	-7.930008	-8.095615	-8.399575	-7.1612597	-7.2817545	-7.558903	-7.993918	-8.346545	-8.129174
osa-miR395g_Mature-1	-7.9548645	-9.280114	-7.5461783	-9.638854	-9.19136	-7.7442656	-8.707043	-9.256955	-7.6685586	-9.053591	-9.521968	-6.9611053	-8.181229	-7.468128	-7.6659966	-8.384955	-10.020603	-7.505764	-8.236755	-7.7931905	-8.536731	-7.2588096	-6.856203	-9.528806	-5.576087	-4.5882874	-5.24399	-9.209673	-9.237985	-6.486754	-5.378331	-4.8381248	-7.760624	-5.7036924	-3.7165995	-4.4974613	-4.8288817	-4.3790183	-7.460808	-8.369538	-5.2264314	-6.99659	-10.095026	-8.410241	-8.262308	-9.858221	-9.96468	-8.92072	-9.477858	-9.800347	-8.316934	-8.241144	-9.792911	-8.898764	-8.852085	-8.412613	-8.249175	-8.620572	-5.5589204	-8.129337	-7.6552467	-9.399928	-8.041645	-9.427606	-8.106665	-10.319267	-10.379645	-8.649119	-7.5102115	-8.6402645	-9.834533	-7.7682023	-9.812822	-9.659117	-9.511951	-9.4027815	-9.634281	-10.1026535	-7.959854	-7.983547	-10.566263	-9.981807	-8.289456	-6.5537715	-7.5198355	-7.7888927	-7.83375	-8.624016	-6.2574363	-8.606264	-9.218236	-8.566711	-9.655505	-8.416317	-8.232317	-9.910192	-9.201463	-8.68332	-4.981838	-9.018127	-9.203234	-8.784224	-9.657109	-9.173624	-7.317119	-8.323872	-9.0605345	-8.551389	-7.8414907	-8.580358	-7.605626	-9.244242	-9.207638	-6.7339525	-8.855446	-8.951809	-9.293953	-8.911427	-9.293361	-8.5244665	-6.4583764	-8.796686	-9.201878	-8.653544	-8.188564	-5.248224	-8.618303	-8.472647	-7.989008	-7.723096	-8.499674	-8.173836	-6.7684264	-7.093296	-7.546671	-7.627469	-6.9559627	-5.9759417	-5.4096184	-5.7071247	-6.546217	-6.564361	-7.3433256
osa-miR395g_Mature-2	-8.8119755	-9.232292	-7.6161327	-7.5298905	-6.574869	-7.8166866	-8.650502	-9.314715	-8.632866	-9.0164795	-9.33867	-7.619008	-8.24923	-8.80299	-8.24402	-7.382802	-9.950078	-8.052219	-9.835149	-8.003662	-8.5390415	-7.5788326	-7.0780168	-9.512665	-6.672928	-5.5837975	-7.044315	-6.6263776	-9.610918	-6.947317	-5.491975	-5.042371	-7.456243	-5.835949	-3.7107801	-3.6517534	-4.809366	-4.5898395	-7.113041	-7.9126844	-5.105098	-7.159244	-10.168216	-9.711442	-8.336179	-7.6340337	-9.939245	-5.287196	-9.444062	-9.138036	-8.436113	-8.953857	-8.906752	-8.040939	-8.357737	-8.352522	-8.314936	-9.903378	-7.9455366	-8.214898	-8.543961	-8.884758	-4.8686395	-9.633289	-8.646862	-10.379823	-9.064236	-6.814514	-9.443032	-9.428821	-9.933683	-9.649246	-9.863253	-9.565875	-9.917649	-9.595228	-8.615342	-9.643809	-10.131769	-8.624184	-7.900113	-9.067345	-8.36541	-8.177019	-8.698285	-7.68779	-7.916217	-8.635751	-7.75347	-8.679985	-10.582565	-9.885348	-9.549274	-8.45569	-8.154114	-9.297732	-8.310542	-9.561785	-7.232622	-8.381611	-8.050692	-10.122055	-9.571071	-7.8414907	-8.392658	-8.678439	-9.143145	-9.522073	-8.720174	-9.821404	-8.764971	-9.20746	-9.736872	-8.292658	-9.445904	-9.188595	-8.927941	-9.4142885	-8.664737	-8.1867285	-8.598488	-8.848883	-9.304281	-7.891347	-8.351794	-5.3552265	-8.730611	-8.562524	-8.349204	-3.0013776	-8.581827	-6.978242	-8.508389	-7.401323	-7.585053	-7.4177933	-7.1271477	-6.4661164	-4.927804	-6.0890255	-7.929937	-7.1561136	-6.617622
osa-miR395h_3'seq-1	-7.898101	-9.363375	-7.6094456	-9.72864	-8.200294	-7.787294	-8.759517	-8.509636	-8.598022	-9.111415	-8.020927	-7.33311	-8.251477	-8.938154	-8.31663	-8.467944	-10.077259	-8.925946	-8.420174	-8.035768	-8.644015	-7.5347366	-8.316366	-9.6184435	-7.033956	-5.881836	-7.059765	-8.704768	-9.617967	-7.5146117	-7.311645	-5.975353	-9.337857	-8.513262	-4.665442	-8.630034	-4.2550273	-4.952263	-8.826236	-7.6232967	-5.443341	-9.400743	-9.815653	-9.142494	-8.323139	-9.883263	-10.006311	-8.998832	-9.520015	-9.836207	-8.3920555	-9.00074	-7.7220397	-8.96617	-8.256569	-9.788587	-8.327547	-9.89423	-9.555623	-8.191618	-8.842856	-10.42346	-8.114458	-7.6010957	-7.082209	-8.050931	-8.56362	-7.082246	-8.527591	-9.765408	-9.51004	-9.632734	-9.892524	-9.098274	-8.456466	-8.135437	-8.516605	-7.800352	-8.600722	-8.91997	-8.414727	-8.314522	-9.066399	-5.726511	-8.692336	-7.258915	-7.939995	-8.682022	-7.3882895	-8.689191	-8.31671	-8.7633	-8.1574955	-8.484037	-8.822447	-9.461661	-9.249283	-9.226383	-9.557126	-9.429901	-9.33717	-7.9043984	-7.130665	-7.0624247	-5.0647016	-9.949212	-8.384063	-5.3395143	-9.063074	-9.839827	-8.808863	-7.279035	-9.738006	-10.0014	-10.077889	-10.055306	-9.782721	-9.672548	-9.387664	-8.505739	-8.865765	-8.87301	-9.302805	-8.767164	-6.6035976	-5.333703	-8.716243	-8.573074	-8.358126	-7.7977257	-8.573421	-8.261022	-6.7644963	-8.425741	-7.874137	-8.0263195	-8.324613	-7.068583	-7.2441025	-7.483687	-6.8453712	-8.312978	-8.108882
osa-miR395h_3'seq-2	-8.664778	-8.745962	-7.450116	-8.31901	-9.055173	-7.675354	-8.390459	-8.252751	-8.457818	-8.794987	-9.1402235	-8.524865	-8.064869	-9.181122	-7.9877777	-8.260962	-9.884342	-6.5338416	-9.640818	-8.099386	-8.290667	-8.251076	-7.9188423	-9.263179	-6.800659	-5.6733127	-5.117714	-8.633938	-9.419499	-6.463443	-7.555493	-5.8642554	-9.151305	-7.951771	-4.5814857	-7.5253334	-4.346511	-4.971577	-7.3422394	-8.206977	-5.4382577	-8.620719	-10.013863	-7.9789414	-8.149913	-9.585791	-9.773317	-8.826382	-9.240768	-9.636507	-8.266831	-9.451676	-9.90801	-8.792675	-9.339146	-9.774721	-8.1127615	-9.6773205	-9.41091	-8.043548	-8.6934	-10.2724085	-7.9380155	-8.238417	-7.7923813	-9.541386	-9.041742	-7.413626	-8.423689	-9.581112	-9.702294	-9.491325	-9.65568	-9.485291	-9.080245	-8.973722	-9.28937	-8.093544	-8.1715355	-8.9804535	-8.447046	-8.419163	-8.792864	-7.44077	-8.519915	-7.9015055	-7.6838765	-8.472694	-6.865493	-8.46944	-8.691127	-9.547933	-8.194428	-8.269217	-8.297604	-9.716534	-9.065576	-9.283763	-9.388839	-10.241801	-9.051806	-7.8979635	-6.991884	-7.1131434	-8.280027	-9.717413	-8.96851	-9.365304	-8.864037	-9.644613	-8.612841	-9.131582	-9.533625	-9.811407	-9.897598	-9.048699	-9.647063	-9.434645	-8.942599	-8.3173	-8.49478	-8.673956	-9.105821	-8.519627	-8.044746	-5.1339235	-8.518642	-8.359504	-8.15622	-7.626178	-7.4167824	-7.5011616	-8.325568	-8.2943945	-7.7190285	-7.8717737	-7.745472	-6.864582	-7.028013	-7.2593093	-7.724458	-8.125652	-7.9888153
