probeName	Anther_0.3-0.6 mm	Anther_0.7-1.0 mm	Anther_1.2-1.5 mm	Anther_1.6-2.0 mm	Embryo_07 DAF	Embryo_10 DAF	Embryo_14 DAF	Embryo_28 DAF	Embryo_42 DAF	Endosperm_07 DAF	Endosperm_10 DAF	Endosperm_14 DAF	Endosperm_28 DAF	Endosperm_42 DAF	Inflorescence_0.6-1.0 mm	Inflorescence_3.0-4.0 mm	Inflorescence_5.0-10 mm	LeafBlade_125DAT_12:00	LeafBlade_125DAT_24:00	LeafBlade_27DAT_12:00	LeafBlade_27DAT_24:00	LeafBlade_76DAT_12:00	LeafBlade_76DAT_24:00	LeafSheath_27DAT_12:00	LeafSheath_27DAT_24:00	LeafSheath_76DAT_12:00	LeafSheath_76DAT_24:00	Lemma_1.5-2.0 mm floret	Lemma_4.0-5.0 mm floret	Lemma_7.0 mm floret	Ovary_01 DAF	Ovary_03 DAF	Ovary_05 DAF	Ovary_07 DAF	Palea_1.5-2.0 mm floret	Palea_4.0-5.0 mm floret	Palea_7.0 mm floret	Pistil_05-10 cm inflorescence	Pistil_10-14 cm inflorescence	Pistil_14-18 cm inflorescence	Root_27DAT_12:00	Root_27DAT_24:00	Root_76DAT_12:00	Root_76DAT_24:00	Stem_83DAT_12:00	Stem_83DAT_24:00	Stem_90DAT_12:00	Stem_90DAT_24:00
osa-miR156l_Mature	-9.291332	-9.765687666666667	-9.700171833333334	-9.653730666666666	-9.121322666666668	-9.498677666666666	-7.638724	-8.432598333333333	-7.4126175000000005	-7.840304100000001	-8.272482	-7.9504881	-6.711956699999999	-7.9745537	-8.820591	-9.120906333333332	-8.729676666666665	-7.709173	-7.896980733333333	-8.235124233333332	-8.316404566666668	-8.611252333333335	-8.49769	-7.622581566666667	-7.323350766666667	-5.402083533333333	-7.641721566666667	-8.349456333333334	-9.581628666666665	-9.629777333333335	-9.618354	-7.823379833333334	-9.133179333333333	-8.650047	-7.983075333333335	-9.130409	-9.304882833333332	-10.123731999999999	-9.660955999999999	-10.007195666666666	-5.940427066666666	-4.343405266666667	-4.704178166666666	-6.476447666666666	-8.958351	-9.564072833333334	-9.033366000000001	-8.345486000000001
osa-miR159a_Mature	-9.311297	-9.797042333333332	-9.729873166666666	-9.682172666666666	-9.123301333333332	-8.754004	-7.2926645	-8.689984333333333	-7.449611333333334	-8.160414000000001	-8.298141000000001	-7.9805341	-6.985829466666666	-8.014159566666667	-9.191082666666667	-8.900623	-9.053136666666667	-8.471987666666665	-9.093767333333334	-8.525794099999999	-8.850587666666668	-8.830246	-9.303746333333333	-9.414361333333332	-9.012837666666666	-6.5805791000000005	-8.723895333333333	-8.372454333333334	-9.613914666666668	-9.028557833333332	-9.644000333333333	-8.9368681	-9.395856333333333	-9.211122333333334	-7.9046829999999995	-9.154155000000001	-9.665523	-10.278318666666667	-8.789001233333332	-10.267326666666667	-7.341139166666667	-6.046762400000001	-7.038620766666667	-7.955943166666667	-9.466943666666667	-9.584387333333334	-9.203994333333334	-9.519678666666666
osa-miR159b_Mature	-9.1229285	-9.646373333333335	-9.552670333333333	-9.535576666666666	-9.804514166666666	-5.308360433333333	-7.294719499999999	-8.515738166666667	-7.341346766666668	-8.034134	-8.026812166666666	-7.883341033333333	-5.812964433333334	-7.7521524	-8.888396866666666	-9.018209	-8.925049533333333	-7.602931433333334	-8.927141666666666	-8.415143533333334	-8.804529133333334	-8.650761333333334	-9.125399	-9.203470000000001	-8.703412566666666	-5.9207514	-8.576037	-8.249668999999999	-9.452708666666666	-9.437717000000001	-9.516900333333332	-8.969618666666667	-9.281938333333335	-9.003385333333332	-7.876259	-9.030312333333333	-9.535733666666667	-10.101961000000001	-9.811013666666666	-10.1226245	-7.150626566666666	-5.7147839	-6.940142000000001	-7.8442994666666666	-9.381334666666667	-8.257070333333333	-8.957682666666665	-9.371046333333332
osa-miR159c_Mature	-7.1171866999999995	-9.917397333333334	-9.820818000000001	-9.795983333333334	-10.063094666666666	-9.639424666666667	-8.772410166666667	-7.796232533333334	-6.3301522666666665	-7.144825866666667	-7.743738666666666	-7.437021466666667	-7.2666718999999995	-7.607868233333334	-9.19095	-8.8347865	-9.145999666666667	-8.654292499999999	-9.104541666666666	-8.610841	-8.995902266666667	-8.914200333333334	-9.347982	-9.450559	-9.372359833333332	-6.686234833333334	-8.828077866666666	-8.498420333333334	-9.681607999999999	-9.433693833333335	-9.772348333333333	-9.198196166666667	-9.499847	-9.297276	-8.132575466666667	-8.294348666666666	-9.792339333333333	-10.381720666666666	-10.056247333333333	-10.393359333333335	-8.77229	-7.789506666666667	-7.620651466666666	-8.348847000000001	-9.600765333333333	-9.583862666666667	-9.250732999999999	-9.247174333333334
osa-miR159d_Mature	-9.3927645	-9.934148666666667	-9.839848666666667	-9.814707	-9.676484	-9.658651666666666	-8.813293999999999	-8.814897666666667	-7.562917	-8.295410433333332	-8.471686333333333	-8.1636512	-7.317824900000001	-8.198058333333334	-9.217693333333333	-9.245043666666666	-9.160017333333334	-8.687634333333333	-9.135152	-8.692451133333334	-9.014441	-8.941289666666666	-9.137914	-9.486036666666667	-9.724366	-6.632011466666666	-8.8499192	-8.512762333333333	-9.729598666666666	-9.728510333333332	-9.432885333333333	-9.209978333333334	-9.510643333333334	-9.309028666666665	-8.161739266666666	-9.276202	-9.0480091	-10.402683000000001	-10.082676666666666	-10.414152666666666	-8.502553466666667	-7.644628	-6.7626551	-8.383471666666667	-9.609121333333333	-9.311800666666667	-9.273566	-9.640661
osa-miR159e_Mature	-9.165014	-9.439928	-9.557547	-9.533931	-9.710847666666666	-9.405676666666666	-8.570162999999999	-8.491321333333333	-7.253519166666666	-8.001054866666665	-8.1477509	-7.8513835	-7.0003858333333335	-7.880018333333333	-8.905470666666666	-8.4282404	-8.890486000000001	-8.434623433333334	-7.528185533333333	-8.294166466666667	-8.723806999999999	-8.646505333333335	-8.630155	-9.277163333333334	-9.623184666666667	-6.366830233333334	-8.307828133333333	-8.235148466666667	-9.427896833333334	-8.481025466666667	-8.776819333333334	-8.929136833333333	-8.271612066666666	-8.946596	-7.826405866666666	-8.993940333333335	-9.509519666666668	-10.139486333333332	-9.824207666666666	-10.120693333333334	-8.245916333333334	-7.9320319999999995	-7.823524533333333	-8.625381666666668	-9.342905166666666	-9.485215000000002	-9.134392	-9.344827166666667
osa-miR159f_Mature	-9.264518500000001	-9.782404999999999	-9.736986	-9.704306	-9.906441833333334	-9.508835666666666	-8.010754	-8.732937833333333	-5.487254	-7.8994606	-7.728062566666668	-8.051859766666668	-5.584266700000001	-8.085285333333333	-9.121848333333332	-9.153604333333334	-9.056001666666667	-7.853181433333333	-9.024993	-8.481018	-7.357203133333333	-8.796051	-9.235445499999999	-9.374964	-9.152238333333333	-6.481143133333333	-8.705005433333334	-8.366499666666666	-8.028014133333334	-9.656215333333334	-9.676830666666667	-9.001428666666666	-9.407213333333333	-9.206171333333334	-7.975901333333333	-9.153964333333334	-9.661164333333334	-9.741200666666666	-9.957894333333334	-9.439779199999998	-7.705877866666667	-6.827166433333333	-6.981965333333332	-8.036457	-9.473629666666666	-9.516139333333335	-9.116989333333333	-9.489996
osa-miR160a_Mature	-4.647479499999999	-4.7211425	-5.119973633333333	-4.487919166666667	-5.704880666666667	-5.676331666666666	-5.130145766666666	-4.0838703333333335	-4.6823706	-5.681327400000001	-5.016515333333333	-4.934696233333334	-3.5459254666666666	-4.670078	-3.014590866666667	-2.9060198333333336	-3.3182478000000004	-5.6427156	-5.5030537	-3.672841833333333	-4.5491667	-4.318470733333333	-5.338100333333333	-4.544880099999999	-5.1097358	-6.385202333333333	-5.914376	-4.559975466666667	-4.710597533333334	-5.5666956	-4.7792889333333335	-4.6884939333333335	-5.9873069	-5.9412615	-4.719252433333334	-4.8273319	-5.7561657	-4.0447565	-3.6419196	-3.7594213	-5.966925	-5.796291233333332	-4.025986666666666	-4.850393066666666	-3.4098679	-4.308637	-5.050607233333333	-4.835714800000001
osa-miR160b_Mature	-4.5216805	-4.686032066666667	-5.1121349333333335	-4.525154700000001	-5.854857533333334	-5.7292931	-5.697567599999999	-4.0752280333333335	-4.821242866666666	-5.937491566666668	-5.0343191	-4.8603758	-4.0457304333333335	-4.6675895333333335	-2.8885145333333333	-2.8304335000000003	-3.301770166666667	-5.471979866666666	-5.592190133333333	-3.823749166666667	-4.649827533333333	-4.4651724	-5.5823577	-4.695867233333334	-5.066427433333334	-6.077674000000001	-6.402889233333333	-4.508641333333333	-4.845313666666667	-5.2970222	-4.7313314	-4.638956566666667	-5.815649199999999	-5.8133949	-4.4473362666666665	-4.816512333333333	-5.722081633333334	-3.9653837000000003	-3.6422078333333334	-3.785432033333333	-5.924097666666667	-5.894425733333333	-4.148125133333333	-4.946580866666667	-3.4630222333333336	-4.244271133333334	-5.1481761	-4.739951166666667
osa-miR160c_Mature	-4.6391653999999996	-4.8087112	-5.1867803	-4.610897333333333	-5.859311666666667	-5.630542366666667	-5.597444499999999	-4.0761347	-4.817783533333333	-5.9535791	-5.1101625	-4.7737389	-3.564556466666667	-4.5974523	-3.0123500666666665	-2.891071566666666	-3.4602421	-5.508836433333333	-5.6477683	-3.7654578	-4.6656914333333335	-4.540341033333333	-5.488426933333334	-4.607751733333333	-5.0882043	-6.076879333333333	-6.2393350000000005	-4.690096033333334	-4.869131233333333	-5.650498399999999	-4.761689833333333	-4.8093394	-6.008461766666667	-5.8748081	-4.628238766666667	-4.874413	-5.8811352	-4.0701035	-3.6755293333333334	-3.7580861999999997	-5.9956048666666675	-5.9301423	-4.118428533333333	-5.020140366666666	-3.472718533333333	-4.356227	-5.2263592333333335	-4.869396333333333
osa-miR160d_Mature	-4.66915315	-4.822431066666667	-5.326540233333334	-4.7949059	-6.030802666666666	-5.787917466666666	-5.824658966666667	-4.177888966666667	-4.184451466666666	-6.030718633333334	-5.291948333333333	-4.963616699999999	-4.206802866666666	-4.7733294666666675	-3.027836466666667	-2.9209066999999997	-3.4916173666666666	-5.926495	-5.975936666666667	-3.9661623999999995	-4.744219166666666	-4.691328366666667	-5.547390133333333	-4.881958833333333	-5.2616628	-6.6156119	-6.29389	-4.704787666666667	-4.866978	-5.6509144000000004	-4.889889666666667	-4.8769682	-6.087636233333334	-6.1049665666666675	-4.975857666666666	-4.955622966666667	-6.018289033333333	-4.130668633333333	-3.7087635999999997	-3.8232978	-5.854544766666667	-5.9527733666666665	-4.2454024	-4.9556263	-3.4812561333333334	-4.272484866666667	-5.177088933333334	-4.969809233333334
osa-miR160e_Mature	-4.0383635	-4.0168013	-3.5560271	-4.049970766666667	-3.9062303000000003	-4.152744	-4.172985233333333	-3.2572773	-2.6174237333333337	-3.593253966666667	-3.637677366666667	-3.0503603666666668	-2.1324962	-3.1910718333333334	-2.5075063666666666	-2.4666665	-2.9410572	-4.3641578999999995	-4.7247562	-3.220023766666667	-3.9060548333333336	-4.050992966666667	-4.487733066666667	-3.5130430333333336	-3.838838433333333	-5.112920133333334	-4.671041033333333	-3.8759319333333333	-3.7178381999999996	-4.4553308000000005	-4.2666601	-3.6110291333333335	-3.9080503666666666	-3.826294366666667	-3.7505941333333332	-3.701344	-4.4788361	-3.6192929333333335	-3.2782055	-3.3727035666666665	-3.0056521000000003	-3.4060710333333333	-2.599740366666667	-3.4058694666666667	-2.8820934	-3.1137300666666667	-2.8493509333333336	-3.254394833333334
osa-miR160f_Mature	-7.02577185	-6.7969523333333335	-6.837543166666666	-6.006490400000001	-7.01349	-7.3953444	-7.270625566666666	-6.681474566666666	-6.1852070999999995	-6.4546247	-5.566287866666667	-5.266745	-3.9497994999999997	-5.3312196	-5.8688609000000005	-6.140469366666667	-6.3018872	-6.4045612	-5.875053433333332	-5.061844033333332	-5.2744015	-6.705248366666666	-6.144257866666666	-5.7523007	-5.985343666666666	-6.277629699999999	-7.217291833333333	-6.288949133333333	-6.0214411666666665	-7.082514	-7.1539046	-6.630578333333333	-7.189257566666666	-7.5708637	-6.012496266666666	-6.079815233333334	-7.007098166666666	-6.821063133333333	-6.774482399999999	-6.525128566666667	-6.8143843	-7.291906766666666	-5.406591833333333	-6.0761855	-5.756111533333333	-5.979546766666666	-6.064162566666667	-5.652170466666667
osa-miR162a_Mature	-9.0570845	-9.54265	-9.471626666666667	-9.448608	-9.285988666666666	-8.981753	-8.3073081	-8.4380018	-7.1897478999999995	-7.925055533333333	-8.111094433333333	-7.792339233333333	-6.877173133333333	-7.4275379	-8.790103333333333	-8.521066	-8.497108500000001	-8.298425666666667	-8.824667	-8.3145844	-8.6683285	-8.425453333333333	-9.104447666666667	-9.140420666666666	-9.188012333333333	-6.3193837666666655	-8.340734666666668	-8.1654015	-9.357413333333334	-9.221262666666666	-9.432269833333333	-8.492754333333334	-9.141606000000001	-8.954480000000002	-7.748853366666666	-8.91578	-9.275180333333333	-9.621031666666667	-9.731027666666668	-9.696476333333335	-8.653608733333334	-8.022568666666666	-7.584613999999999	-8.573780666666666	-8.888163666666669	-9.260451833333333	-8.795556666666666	-8.817499
osa-miR162b_Mature	-9.368511	-9.428355333333334	-9.539405666666667	-9.693083333333334	-10.039332666666667	-8.548269666666668	-8.726862666666667	-6.790840933333333	-7.522429666666667	-8.257109666666667	-8.094040999999999	-8.116974433333334	-7.197803333333333	-7.870493366666667	-8.936801	-9.002376666666665	-8.742827333333333	-8.461426999999999	-9.037990666666667	-8.064950533333333	-8.317242333333335	-7.281104233333334	-9.056545166666666	-9.101726666666666	-9.311912	-6.669066099999999	-8.803238666666667	-7.645817666666666	-7.867340333333334	-9.281378666666667	-9.749382166666667	-8.849434333333333	-9.481011666666667	-9.276566666666668	-8.1039434	-9.236657666666666	-9.7728415	-9.993151166666665	-9.632455333333333	-9.506328333333334	-8.386454	-8.134329233333334	-7.3889925	-8.445735266666667	-9.5863685	-9.536867833333334	-9.083077333333334	-8.3504965
osa-miR164a_Mature	-9.254622000000001	-9.715784666666666	-9.653978	-9.60965	-9.877927666666666	-9.437303	-8.584998333333333	-8.5937555	-7.3636768	-8.085513533333334	-8.228530666666666	-7.904067333333333	-7.104192333333334	-7.9287841666666665	-9.119593333333334	-9.079298333333334	-8.217750366666667	-8.512806333333332	-9.024286666666667	-6.438125333333333	-8.782479233333333	-8.769885	-9.244514333333333	-8.693091766666667	-7.748064666666667	-6.511468999999999	-8.211503	-8.305371666666668	-9.1585328	-9.584502	-9.568446999999999	-9.024730166666666	-9.256257	-9.152131666666667	-7.931976866666666	-9.085195333333333	-9.598512666666666	-10.213581166666666	-9.86772	-10.192341666666666	-7.287530433333333	-6.260911533333334	-5.726178866666667	-6.665340666666666	-9.042082	-9.533544333333333	-9.156935333333335	-8.678670333333333
osa-miR164b_Mature	-9.046655000000001	-9.482145333333333	-9.428693333333333	-9.408813666666667	-9.643348666666666	-9.151280999999999	-8.242503999999998	-8.371519766666667	-7.142072	-7.877134000000001	-8.066247233333334	-7.658184333333334	-6.909716133333333	-7.723304466666666	-8.426965000000001	-8.871492	-8.488699433333332	-8.356915866666666	-8.185760433333334	-8.260380233333333	-8.6279735	-8.601256666666666	-8.405359833333334	-8.038937	-7.581197866666666	-6.299728866666666	-7.646841666666667	-8.094384833333335	-9.323868	-9.378812333333334	-9.338867500000001	-8.789353	-9.105346666666668	-8.933682166666667	-7.709713033333333	-8.8683245	-9.404754666666667	-10.013356666666667	-9.718479	-9.989659333333334	-6.831818133333333	-5.7375644	-5.391349466666667	-6.4288891	-8.826359333333334	-9.344344333333332	-9.019992666666665	-8.420473900000001
osa-miR164c_Mature	-8.8626775	-9.146662166666667	-9.274509	-9.302005	-9.505063333333332	-8.940709333333333	-7.538936799999999	-8.262871733333334	-6.966057133333333	-7.7403294	-8.059350833333333	-7.5783385333333335	-6.860514466666667	-7.749540233333334	-8.756962999999999	-8.751264533333332	-8.653590666666666	-8.306450833333335	-8.517196333333333	-7.453001400000001	-8.580174133333331	-8.549615333333334	-8.165168333333334	-7.688347099999999	-7.0275998	-6.124962	-6.9199899	-7.948876766666667	-9.203933333333334	-9.249381999999999	-9.231386	-8.589414866666667	-8.979973333333334	-8.780013000000002	-7.572995633333334	-8.7132214	-9.278109	-9.886898166666667	-9.634310999999999	-9.747894666666667	-5.6153173333333335	-4.131625333333333	-4.541003766666667	-5.8130955	-8.457978333333335	-8.981616	-8.571903	-8.841002333333334
osa-miR164d_Mature	-9.2827035	-9.925322666666668	-9.84075	-9.806847333333332	-10.089542666666667	-9.659722333333335	-8.721167666666666	-8.098211666666666	-7.597603433333333	-8.286398333333333	-8.443179666666666	-8.136864666666666	-6.744494666666667	-8.185791	-9.301680666666668	-9.247948000000001	-9.166295666666667	-8.685158333333332	-9.187149	-8.640631999999998	-8.984358333333333	-8.047740333333332	-8.329501899999999	-8.969495	-8.729864999999998	-6.698617766666666	-8.0508509	-8.487467500000001	-8.869709333333333	-9.775449333333334	-9.775406333333335	-8.931980233333332	-9.505093333333333	-6.3546176	-8.166228433333332	-9.271240333333333	-9.789118	-9.194992999999998	-10.059162	-10.397631	-7.2639739	-7.247113866666666	-6.372534333333334	-7.351851266666667	-9.281868666666668	-9.236464233333333	-9.264456333333333	-8.463016666666666
osa-miR164e_Mature	-8.881242	-9.354120666666667	-9.281738	-8.920505	-9.500894	-8.814838666666667	-7.752462333333334	-8.000696499999998	-7.01964	-7.762882666666667	-8.019584766666666	-7.658237	-6.5781943	-7.742315333333334	-8.584035866666667	-8.745255666666667	-8.660544999999999	-7.692332233333334	-7.1489965333333325	-6.872868433333333	-7.705385500000001	-8.533303	-7.8564805333333325	-7.450882	-6.991552433333333	-5.802611733333333	-6.6737568	-7.956725466666668	-9.206300666666666	-9.249747999999999	-9.218419833333334	-8.611255666666667	-8.973585666666667	-8.783585	-7.5842122000000005	-8.490074666666667	-8.8802	-9.390927666666668	-9.642518666666668	-9.882562	-5.380327833333332	-3.7606951333333334	-4.129368666666667	-5.276203166666666	-8.432526766666667	-9.013330333333334	-8.656722666666667	-8.183008666666668
osa-miR164f_Mature	-9.374419	-9.893135000000001	-9.816039000000002	-9.723108333333334	-9.789750666666666	-9.308550166666668	-8.773746	-8.616532999999999	-7.5408946666666665	-8.249457666666666	-8.236080433333333	-7.893223666666667	-7.276652433333333	-8.111642766666668	-9.183096	-9.224260666666666	-8.760062	-8.239381666666667	-7.475920166666666	-8.013179433333333	-8.7104071	-8.902466666666667	-7.8600125	-8.503845333333333	-7.604880466666667	-6.4963802	-7.898400533333333	-8.1118655	-9.454006000000001	-9.749362	-9.612899333333333	-8.674181666666668	-8.912228666666666	-9.180325999999999	-8.125521	-9.245568166666667	-9.760029666666668	-10.359253666666666	-9.093527033333332	-10.362244333333335	-7.158984166666667	-5.9823322333333335	-5.6146339	-6.574673000000001	-8.950061833333335	-8.6056555	-9.250946666666666	-9.129235
osa-miR166a_Mature	-2.13146065	-2.6138331000000004	-4.9353324333333335	-5.8037237333333325	-3.9203718666666667	-2.815305066666667	-2.6814397	-1.3886207333333334	-1.9075241	-6.403531166666667	-5.859743066666667	-5.365051233333333	-5.068054533333334	-6.159193333333334	-3.1361078	-3.5862277333333332	-3.7406172666666664	-6.258185166666667	-6.004799766666667	-5.154280766666667	-4.710862566666667	-6.1416241000000005	-6.242542466666667	-5.944758899999999	-4.697529500000001	-5.996740533333333	-5.527464900000001	-4.239093566666667	-3.825727	-4.9271839	-3.5768669333333336	-4.518822533333334	-6.764710666666666	-6.017212266666667	-4.2083318	-3.8586771333333334	-4.321634333333333	-3.616469066666667	-2.8207613666666664	-2.2454493666666666	-4.793577233333333	-3.8294700000000006	-3.392102266666667	-3.201424266666667	-5.0717099	-5.342112366666666	-6.7452362	-5.499667633333334
osa-miR166b_Mature	-2.1944437	-2.8190415666666664	-4.904843166666667	-5.806397333333333	-4.0329178	-2.854610766666667	-2.7684744	-1.5792249	-2.126943133333333	-6.183083266666666	-5.8020819333333336	-5.192252233333333	-4.887686266666666	-5.766772666666667	-3.3326914666666667	-3.751806866666667	-3.8994527	-5.7905691	-6.0780243	-5.146750300000001	-4.9266909	-6.142948333333333	-5.979184833333334	-4.6404627	-4.7827759	-5.465205566666666	-5.501228733333332	-4.421990166666667	-3.976286533333333	-5.0331939666666665	-3.7941656333333333	-4.6714099	-6.5567916	-6.108306566666666	-4.190682733333333	-3.9375025333333333	-4.328812566666667	-3.7190557666666666	-2.8522695000000002	-2.3088569666666667	-4.809735133333333	-3.8777028000000002	-3.469817133333334	-3.3769041666666664	-5.096557	-5.4077445	-6.043288999999999	-5.5714958333333335
osa-miR166c_Mature	-2.25181765	-2.774107166666667	-4.959242666666667	-5.870476	-4.089579433333333	-2.9240624333333334	-3.1319891666666666	-1.5392507000000002	-2.0917040666666664	-5.894394133333333	-5.942941666666667	-5.480716366666667	-5.6587731	-6.034407433333333	-3.3408483333333336	-3.7086039	-3.853251	-5.968587666666667	-6.098432666666667	-5.164445	-4.9985229	-6.040439466666666	-6.4152329	-5.7411056	-4.863581166666667	-5.9523462333333335	-6.195049533333333	-4.612125666666667	-3.965602666666667	-5.020356499999999	-3.8280567333333333	-4.754759733333334	-6.884473266666667	-6.351196300000001	-4.040321933333334	-3.9572062999999997	-4.402036566666666	-3.7414110666666667	-2.8581647999999995	-2.279881466666667	-4.8295124666666664	-3.8224620666666667	-3.503055266666667	-3.2405636999999996	-4.939725666666667	-5.675493433333333	-6.458152566666667	-5.4854142
osa-miR166d_Mature	-2.1604109	-2.6980839	-4.906726433333334	-5.791566866666667	-4.091924	-2.906572966666667	-2.7191073333333335	-1.5252055666666668	-1.8445024333333333	-5.6114265	-4.644369266666666	-5.604580533333333	-5.333223033333333	-5.699788366666667	-3.2400706666666665	-3.7161000666666664	-3.8554964333333337	-6.056538733333333	-6.118165	-5.282178900000001	-5.0811615	-6.385323466666666	-5.8427082	-5.8619679	-4.756945833333333	-5.272241266666667	-5.804344433333333	-4.5085878	-4.219895333333333	-4.939406999999999	-3.7449249666666664	-4.750180566666667	-6.897919300000001	-6.139630466666667	-3.980404	-3.9170415666666667	-4.334064933333333	-3.6884304999999995	-2.811473833333334	-2.2769155666666663	-4.7456484	-3.8304193666666664	-3.4246828000000007	-3.2515183333333333	-5.034140766666667	-5.153089799999999	-6.4562408	-5.549523
osa-miR166e_Mature	-3.2721763	-4.0392676	-6.349888166666666	-7.661818766666666	-5.120908333333333	-3.9982431	-3.9869955666666663	-2.6387627666666664	-3.225009266666666	-7.811000933333333	-6.985009933333334	-7.148951433333334	-6.446696433333333	-7.239386533333334	-4.201313866666666	-4.725868533333333	-4.738596633333334	-7.600459666666668	-7.030921599999999	-6.316389166666667	-5.470017466666667	-7.019670466666668	-7.181199533333334	-7.058134533333334	-5.646093666666666	-6.561112733333334	-6.553970466666667	-5.407908566666667	-4.844653666666667	-6.719214400000001	-5.154007366666666	-5.467753566666667	-8.520684833333332	-6.436495233333333	-5.295292633333333	-5.009001866666666	-6.5529208	-4.916488999999999	-3.9854498	-3.291798933333333	-5.757385533333334	-4.7182789000000005	-4.5508292	-4.3608103	-6.515253666666666	-7.481789333333334	-8.964497666666666	-7.5513322
osa-miR166f_Mature	-2.1303153	-2.6602696	-4.9569885000000005	-5.434299766666666	-4.028925733333334	-2.8899174000000003	-2.691170233333333	-1.4253642	-1.9794194	-6.470314666666667	-6.019636833333333	-5.771189266666667	-5.0307834	-5.606983199999999	-3.1784366333333334	-3.5346257	-3.7404010999999997	-5.896389833333333	-5.8842365	-5.1143565	-5.1170406	-6.108434833333334	-6.296293366666667	-5.7889718	-4.755057700000001	-5.203442566666667	-5.837409466666666	-4.294456933333334	-3.852650433333333	-4.917493733333333	-3.721683366666667	-4.676685966666667	-6.420893266666667	-5.809490366666668	-4.003257766666667	-3.9047547666666667	-4.352573066666667	-3.6700017999999996	-2.804190633333333	-2.2601198	-4.813468100000001	-3.8781137666666665	-3.3618329666666664	-3.1992019	-5.109399666666667	-5.489598333333333	-6.797949	-5.655977433333334
osa-miR166g_Mature	-2.7120771	-3.3145976000000004	-5.690833166666667	-7.070002766666666	-4.4398991	-3.4978816	-3.308631066666667	-2.0843757333333333	-2.669626566666667	-6.9210205333333334	-5.400168333333333	-6.8148732999999995	-6.987378133333333	-7.454443333333334	-3.6736731000000002	-4.212038233333334	-4.463436233333334	-5.9803287	-5.708250500000001	-4.681102333333333	-5.2390574333333335	-6.3257107999999995	-5.803965066666667	-5.2636559	-4.8499851666666665	-4.698926066666667	-3.8954309333333335	-5.441611866666666	-4.588254733333334	-5.567735433333333	-4.423553533333333	-5.3499574333333335	-8.193333666666668	-7.5769469	-4.988058666666666	-4.626305266666667	-5.292008266666667	-4.469833866666666	-3.5733205333333333	-2.8649355333333335	-5.461905633333334	-4.348762266666667	-4.341060266666667	-3.8764534333333334	-5.042568533333333	-5.247456000000001	-6.4592111	-5.243016533333333
osa-miR166h_Mature	-2.69501445	-3.3085625666666663	-5.7922731	-7.2744401	-4.521553666666667	-3.508944366666667	-3.3188154	-2.0095412	-2.574319666666667	-7.115064066666666	-6.718287666666666	-6.590779666666666	-7.057517366666667	-7.5810298	-3.635013666666667	-4.171479866666666	-4.493201066666667	-5.418268533333333	-6.284309433333333	-5.0983719333333335	-5.627304066666667	-5.7508599333333335	-5.746383333333334	-5.343556433333333	-4.925033	-4.446892233333333	-3.9618864333333335	-5.3735919999999995	-4.6226878000000005	-5.6579027	-4.5616241	-5.413930033333333	-8.346003866666665	-6.870703333333334	-5.395278533333333	-4.5585287333333335	-5.439104	-4.4989916333333335	-3.537248	-2.863845533333333	-5.471858766666667	-4.425432866666667	-4.3449461000000005	-3.8784323	-5.0302408666666665	-5.289387466666667	-6.171419	-5.1933379
osa-miR166i_Mature	-3.86617635	-4.937251366666667	-7.776069733333334	-8.958354666666665	-6.485472666666666	-5.408303666666666	-5.3198516666666675	-3.6572423	-4.3887944333333335	-8.197143800000001	-8.415620666666667	-8.079906666666666	-6.849619533333333	-8.126570333333333	-5.1504785	-5.827175033333333	-6.185825733333334	-8.588700000000001	-9.040284	-8.598495333333332	-8.475430533333332	-8.640922833333335	-7.6812741666666655	-8.403176166666666	-6.902481266666666	-5.942303633333334	-8.302857333333334	-6.778503000000001	-6.3125381	-9.179841666666666	-6.4947805333333335	-7.405081766666666	-9.437858666666667	-8.943462	-6.836776099999999	-6.2002567	-8.537293	-6.135918666666666	-5.124441333333333	-4.309285766666666	-7.161562866666666	-5.828264233333333	-6.1965371000000005	-5.5690669	-7.4172712333333335	-7.868845166666667	-9.017641333333332	-8.239899333333332
osa-miR166k_Mature	-5.211135	-4.858750833333334	-8.780376333333333	-9.682340666666667	-8.822177	-8.949348333333335	-7.2168765666666665	-8.146387733333333	-7.4587428666666655	-8.153956166666667	-7.5504721	-7.992719666666667	-7.198846966666667	-8.040349666666666	-6.2530011666666665	-7.621386666666666	-7.032812	-8.5811175	-9.075013666666665	-7.6486811999999995	-8.037703666666667	-8.530557199999999	-8.792936333333335	-8.642998833333335	-7.874261300000001	-6.560419633333333	-7.9625673	-7.875135666666666	-7.213299566666667	-9.114536333333334	-7.776562766666667	-6.756220066666667	-7.432517	-8.371598	-7.0636839	-6.821360566666667	-9.461148666666666	-7.053084966666667	-6.710741866666666	-7.022621766666667	-7.712877766666668	-7.0395701	-6.6389769	-7.789645366666668	-9.343742666666667	-9.481593166666668	-9.17038	-8.133923666666666
